date,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,result,pips,range_pips,target_price,stop_loss_price
2023.08.30,LONG,12:00:00,1.08776,12:30:00,1.088845,TARGET,WIN,10.850000000000026,21.700000000000053,1.088845,1.08549
2023.08.31,SHORT,12:00:00,1.08761,16:30:00,1.08524,TARGET,WIN,23.699999999999832,47.399999999999665,1.08524,1.09245
2023.09.01,LONG,15:30:00,1.08605,15:45:00,1.0876,TARGET,WIN,15.499999999999403,30.999999999998806,1.0876,1.08285
2023.09.04,LONG,14:00:00,1.08076,17:45:00,1.07834,STOP_LOSS,LOSS,-24.199999999998667,23.199999999998777,1.0819199999999998,1.07834
2023.09.05,SHORT,13:45:00,1.07408,15:30:00,1.0718649999999998,TARGET,WIN,22.15000000000078,44.30000000000156,1.0718649999999998,1.07861
2023.09.06,SHORT,17:00:00,1.07215,17:15:00,1.0708699999999998,TARGET,WIN,12.800000000001699,25.600000000001177,1.0708699999999998,1.07481
2023.09.07,SHORT,13:30:00,1.07069,15:30:00,1.06981,TARGET,WIN,8.799999999999919,17.599999999999838,1.06981,1.07255
2023.09.08,SHORT,12:00:00,1.07064,14:45:00,1.06961,TARGET,WIN,10.300000000000864,20.599999999999508,1.06961,1.0728
2023.09.11,SHORT,14:30:00,1.0721100000000001,17:00:00,1.07374,STOP_LOSS,LOSS,-16.299999999997983,15.299999999998093,1.0713450000000002,1.07374
2023.09.12,SHORT,14:15:00,1.07111,23:15:00,1.07407,STOP_LOSS,LOSS,-29.600000000000737,28.600000000000847,1.06968,1.07407
2023.09.13,SHORT,12:30:00,1.07301,15:30:00,1.072125,TARGET,WIN,8.850000000000247,17.700000000000493,1.072125,1.07488
2023.09.14,SHORT,12:15:00,1.07312,15:15:00,1.072295,TARGET,WIN,8.250000000000757,16.499999999999293,1.072295,1.07487
2023.09.15,SHORT,15:30:00,1.06487,17:00:00,1.06687,STOP_LOSS,LOSS,-20.000000000000018,19.000000000000128,1.06392,1.06687
2023.09.18,SHORT,16:00:00,1.06552,18:00:00,1.06778,STOP_LOSS,LOSS,-22.599999999999287,21.599999999999397,1.06444,1.06778
2023.09.19,LONG,13:30:00,1.06962,14:30:00,1.07063,TARGET,WIN,10.099999999999554,20.200000000001328,1.07063,1.0675
2023.09.20,LONG,12:00:00,1.06979,16:30:00,1.070985,TARGET,WIN,11.950000000000571,23.900000000001143,1.070985,1.0673
2023.09.21,SHORT,15:00:00,1.06324,17:15:00,1.06636,STOP_LOSS,LOSS,-31.200000000000117,30.200000000000227,1.0617299999999998,1.06636
2023.09.25,SHORT,15:30:00,1.06227,16:30:00,1.06081,TARGET,WIN,14.600000000000168,29.200000000000337,1.06081,1.06529
2023.09.26,LONG,12:15:00,1.06007,18:45:00,1.05689,STOP_LOSS,LOSS,-31.799999999999606,30.799999999999716,1.06161,1.05689
2023.09.27,SHORT,12:00:00,1.0556,14:15:00,1.05477,TARGET,WIN,8.300000000001084,16.599999999999948,1.05477,1.05736
2023.09.28,LONG,12:15:00,1.0525,13:00:00,1.054165,TARGET,WIN,16.650000000000276,33.30000000000055,1.054165,1.04907
2023.10.02,SHORT,12:00:00,1.0558400000000001,12:30:00,1.0542300000000002,TARGET,WIN,16.099999999998893,32.2,1.0542300000000002,1.05916
2023.10.04,LONG,12:00:00,1.04895,13:00:00,1.0508250000000001,TARGET,WIN,18.75000000000071,37.50000000000142,1.0508250000000001,1.0451
2023.10.05,LONG,13:45:00,1.05218,15:30:00,1.05014,STOP_LOSS,LOSS,-20.399999999998197,19.399999999998307,1.0531499999999998,1.05014
2023.10.06,LONG,12:30:00,1.0554,14:45:00,1.0564899999999997,TARGET,WIN,10.899999999998133,21.799999999998487,1.0564899999999997,1.05312
2023.10.11,SHORT,15:30:00,1.05921,16:45:00,1.06281,STOP_LOSS,LOSS,-36.000000000000476,35.00000000000058,1.05746,1.06281
2023.10.12,SHORT,12:30:00,1.06179,15:30:00,1.060765,TARGET,WIN,10.250000000000536,20.500000000001073,1.060765,1.06394
2023.10.13,SHORT,12:45:00,1.05302,13:30:00,1.05167,TARGET,WIN,13.499999999999623,26.999999999999247,1.05167,1.05582
2023.10.16,LONG,15:45:00,1.05436,17:45:00,1.05533,TARGET,WIN,9.700000000001374,19.400000000000528,1.05533,1.05232
2023.10.17,LONG,13:00:00,1.05554,14:00:00,1.0566299999999997,TARGET,WIN,10.899999999998133,21.799999999998487,1.0566299999999997,1.05326
2023.10.18,SHORT,12:45:00,1.05692,13:00:00,1.055735,TARGET,WIN,11.849999999999916,23.699999999999832,1.055735,1.05939
2023.10.19,LONG,13:00:00,1.0548899999999999,14:15:00,1.055885,TARGET,WIN,9.950000000000792,19.899999999999363,1.055885,1.0528
2023.10.23,LONG,12:15:00,1.06113,17:15:00,1.0630849999999998,TARGET,WIN,19.54999999999929,39.09999999999858,1.0630849999999998,1.05712
2023.10.24,SHORT,12:15:00,1.0643,15:45:00,1.0618,TARGET,WIN,24.999999999999467,49.999999999998934,1.0618,1.0694
2023.10.26,SHORT,14:30:00,1.05316,15:30:00,1.0521700000000003,TARGET,WIN,9.899999999998244,19.799999999998708,1.0521700000000003,1.05524
2023.10.27,SHORT,14:00:00,1.05507,14:30:00,1.0541749999999999,TARGET,WIN,8.950000000000902,17.899999999999583,1.0541749999999999,1.05696
2023.10.30,LONG,12:00:00,1.05683,12:15:00,1.057855,TARGET,WIN,10.250000000000536,20.499999999998852,1.057855,1.05468
2023.11.01,SHORT,14:15:00,1.05442,16:15:00,1.0528049999999998,TARGET,WIN,16.15000000000144,32.300000000000665,1.0528049999999998,1.05775
2023.11.02,LONG,13:00:00,1.06254,15:00:00,1.06421,TARGET,WIN,16.700000000000603,33.40000000000121,1.06421,1.0591
2023.11.03,LONG,14:15:00,1.06492,15:30:00,1.0663550000000002,TARGET,WIN,14.350000000000751,28.700000000001502,1.0663550000000002,1.06195
2023.11.06,SHORT,17:00:00,1.07304,23:00:00,1.071805,TARGET,WIN,12.350000000000971,24.699999999999722,1.071805,1.07561
2023.11.07,SHORT,13:00:00,1.06792,13:30:00,1.06662,TARGET,WIN,13.000000000000789,25.999999999999357,1.06662,1.07062
2023.11.08,LONG,16:45:00,1.06836,17:30:00,1.0695350000000001,TARGET,WIN,11.750000000001481,23.500000000000743,1.0695350000000001,1.06591
2023.11.09,SHORT,13:15:00,1.06838,16:15:00,1.07097,STOP_LOSS,LOSS,-25.899999999998702,24.899999999998812,1.0671350000000002,1.07097
2023.11.10,LONG,15:45:00,1.06889,17:00:00,1.06627,STOP_LOSS,LOSS,-26.199999999998447,25.199999999998557,1.07015,1.06627
2023.11.13,SHORT,14:00:00,1.06844,14:15:00,1.0676550000000002,TARGET,WIN,7.849999999998136,15.699999999998493,1.0676550000000002,1.07011
2023.11.14,LONG,15:30:00,1.07313,15:45:00,1.07486,TARGET,WIN,17.300000000000093,34.600000000000186,1.07486,1.06957
2023.11.15,LONG,15:30:00,1.08801,15:45:00,1.08436,STOP_LOSS,LOSS,-36.49999999999931,35.49999999999942,1.0897849999999998,1.08436
2023.11.16,LONG,15:30:00,1.08616,15:45:00,1.08728,TARGET,WIN,11.200000000000099,22.400000000000198,1.08728,1.08382
2023.11.17,LONG,13:00:00,1.0872,20:15:00,1.0895299999999999,TARGET,WIN,23.299999999999432,46.599999999998865,1.0895299999999999,1.08244
2023.11.21,SHORT,13:15:00,1.09411,18:15:00,1.093025,TARGET,WIN,10.850000000000026,21.700000000000053,1.093025,1.09638
2023.11.22,SHORT,16:00:00,1.08815,17:00:00,1.086295,TARGET,WIN,18.5499999999994,37.10000000000102,1.086295,1.09196
2023.11.24,LONG,14:15:00,1.09217,16:30:00,1.09314,TARGET,WIN,9.699999999999154,19.400000000000528,1.09314,1.09013
2023.11.27,SHORT,16:00:00,1.09381,16:15:00,1.092955,TARGET,WIN,8.550000000000502,17.100000000001003,1.092955,1.09562
2023.11.28,LONG,14:00:00,1.09575,15:30:00,1.09679,TARGET,WIN,10.399999999999299,20.800000000000818,1.09679,1.09357
2023.11.30,SHORT,16:00:00,1.09084,20:45:00,1.08836,TARGET,WIN,24.800000000000377,49.600000000000755,1.08836,1.0959
2023.12.01,SHORT,13:00:00,1.08839,15:00:00,1.0874199999999998,TARGET,WIN,9.700000000001374,19.400000000000528,1.0874199999999998,1.09043
2023.12.04,SHORT,16:00:00,1.08527,16:15:00,1.08393,TARGET,WIN,13.399999999998968,26.800000000000157,1.08393,1.08805
2023.12.05,SHORT,16:45:00,1.08045,18:30:00,1.0786049999999998,TARGET,WIN,18.450000000000966,36.90000000000193,1.0786049999999998,1.08424
2023.12.06,SHORT,14:15:00,1.07737,15:45:00,1.07975,STOP_LOSS,LOSS,-23.800000000000487,22.800000000000598,1.0762299999999998,1.07975
2023.12.07,SHORT,14:15:00,1.07628,15:30:00,1.07844,STOP_LOSS,LOSS,-21.600000000001618,20.600000000001728,1.0752499999999998,1.07844
2023.12.08,SHORT,15:15:00,1.07711,15:30:00,1.0761699999999998,TARGET,WIN,9.40000000000163,18.800000000001038,1.0761699999999998,1.07909
2023.12.12,LONG,15:00:00,1.0808,15:30:00,1.0825,TARGET,WIN,17.000000000000348,34.000000000000696,1.0825,1.0773
2023.12.13,LONG,15:30:00,1.07935,15:45:00,1.08033,TARGET,WIN,9.799999999999809,19.599999999999618,1.08033,1.07729
2023.12.14,LONG,13:00:00,1.09148,14:00:00,1.09318,TARGET,WIN,17.000000000000348,34.000000000000696,1.09318,1.08798
2023.12.18,SHORT,13:00:00,1.0907,15:30:00,1.0928,STOP_LOSS,LOSS,-20.999999999999908,20.000000000000018,1.0897000000000001,1.0928
2023.12.19,LONG,14:30:00,1.09501,14:45:00,1.096105,TARGET,WIN,10.950000000000681,21.900000000001363,1.096105,1.09272
2023.12.20,SHORT,13:15:00,1.09457,16:45:00,1.0971,STOP_LOSS,LOSS,-25.299999999999212,24.299999999999322,1.093355,1.0971
2023.12.21,LONG,13:00:00,1.0957,13:30:00,1.09675,TARGET,WIN,10.499999999999954,20.999999999999908,1.09675,1.0935
2023.12.22,LONG,13:00:00,1.10217,14:15:00,1.103255,TARGET,WIN,10.850000000000026,21.700000000000053,1.103255,1.0999
2023.12.26,LONG,16:45:00,1.10272,18:30:00,1.103565,TARGET,WIN,8.449999999999847,16.899999999999693,1.103565,1.10093
2023.12.27,LONG,14:00:00,1.10601,15:45:00,1.1070799999999998,TARGET,WIN,10.699999999999044,21.400000000000308,1.1070799999999998,1.10377
2023.12.28,SHORT,15:45:00,1.11031,16:00:00,1.10855,TARGET,WIN,17.599999999999838,35.20000000000189,1.10855,1.11393
2023.12.29,LONG,14:00:00,1.10782,17:45:00,1.1044,STOP_LOSS,LOSS,-34.19999999999979,33.199999999999896,1.10948,1.1044
2024.01.02,SHORT,13:00:00,1.09958,13:30:00,1.09749,TARGET,WIN,20.899999999999253,41.80000000000072,1.09749,1.10386
2024.01.03,SHORT,13:00:00,1.0924800000000001,17:30:00,1.0905150000000001,TARGET,WIN,19.649999999999945,39.29999999999989,1.0905150000000001,1.09651
2024.01.05,SHORT,15:30:00,1.09016,16:00:00,1.09302,STOP_LOSS,LOSS,-28.600000000000847,27.600000000000957,1.0887799999999999,1.09302
2024.01.08,LONG,13:00:00,1.09462,16:00:00,1.0957649999999999,TARGET,WIN,11.449999999999516,22.899999999999032,1.0957649999999999,1.09223
2024.01.09,SHORT,13:00:00,1.09313,17:45:00,1.0919149999999997,TARGET,WIN,12.150000000001882,24.300000000001543,1.0919149999999997,1.09566
2024.01.10,LONG,17:30:00,1.09555,22:00:00,1.09715,TARGET,WIN,16.00000000000046,32.00000000000092,1.09715,1.09225
2024.01.11,LONG,13:15:00,1.09821,15:30:00,1.099345,TARGET,WIN,11.350000000001081,22.699999999999942,1.099345,1.09584
2024.01.12,SHORT,13:15:00,1.09557,14:15:00,1.09428,TARGET,WIN,12.900000000000134,25.800000000000267,1.09428,1.09825
2024.01.17,SHORT,15:30:00,1.08599,16:45:00,1.0848550000000001,TARGET,WIN,11.349999999998861,22.699999999999942,1.0848550000000001,1.08836
2024.01.18,SHORT,14:45:00,1.08754,15:30:00,1.0863999999999998,TARGET,WIN,11.400000000001409,22.800000000000598,1.0863999999999998,1.08992
2024.01.19,LONG,13:00:00,1.08857,16:30:00,1.08677,STOP_LOSS,LOSS,-18.000000000000238,17.000000000000348,1.08942,1.08677
2024.01.23,SHORT,13:15:00,1.08659,17:15:00,1.084415,TARGET,WIN,21.75000000000038,43.50000000000076,1.084415,1.09104
2024.01.24,LONG,15:15:00,1.09085,16:15:00,1.093105,TARGET,WIN,22.54999999999896,45.100000000000136,1.093105,1.08624
2024.01.25,LONG,15:15:00,1.09005,15:30:00,1.08828,STOP_LOSS,LOSS,-17.700000000000493,16.700000000000603,1.090885,1.08828
2024.01.29,SHORT,16:00:00,1.08125,17:15:00,1.07984,TARGET,WIN,14.100000000001334,28.200000000000447,1.07984,1.08417
2024.01.30,LONG,13:15:00,1.0841399999999999,16:30:00,1.085365,TARGET,WIN,12.250000000000316,24.499999999998412,1.085365,1.08159
2024.01.31,LONG,13:15:00,1.08377,15:30:00,1.0851499999999998,TARGET,WIN,13.799999999999368,27.599999999998737,1.0851499999999998,1.08091
2024.02.01,LONG,13:15:00,1.08036,14:15:00,1.08151,TARGET,WIN,11.499999999999844,22.999999999999687,1.08151,1.07796
2024.02.02,SHORT,15:30:00,1.08725,15:45:00,1.086055,TARGET,WIN,11.950000000000571,23.899999999998922,1.086055,1.08974
2024.02.05,SHORT,15:00:00,1.07466,17:00:00,1.0727399999999998,TARGET,WIN,19.200000000001438,38.40000000000066,1.0727399999999998,1.0786
2024.02.07,LONG,14:45:00,1.0774299999999999,15:30:00,1.0782049999999999,TARGET,WIN,7.749999999999702,15.499999999999403,1.0782049999999999,1.07578
2024.02.08,SHORT,13:00:00,1.07673,14:15:00,1.07588,TARGET,WIN,8.500000000000174,17.000000000000348,1.07588,1.07853
2024.02.13,LONG,13:00:00,1.07773,15:00:00,1.0787050000000002,TARGET,WIN,9.750000000001702,19.500000000001183,1.0787050000000002,1.07568
2024.02.14,LONG,13:45:00,1.07093,15:30:00,1.0715949999999999,TARGET,WIN,6.649999999999157,13.300000000000534,1.0715949999999999,1.0695
2024.02.15,LONG,13:00:00,1.07386,14:15:00,1.074335,TARGET,WIN,4.750000000000032,9.500000000000064,1.074335,1.07281
2024.02.16,LONG,13:00:00,1.07729,13:30:00,1.0779100000000001,TARGET,WIN,6.200000000000649,12.400000000001299,1.0779100000000001,1.07595
2024.02.19,SHORT,14:45:00,1.07713,16:30:00,1.0763699999999998,TARGET,WIN,7.600000000000939,15.200000000001879,1.0763699999999998,1.07875
2024.02.20,LONG,15:30:00,1.08105,16:15:00,1.0830800000000003,TARGET,WIN,20.300000000001983,40.60000000000174,1.0830800000000003,1.07689
2024.02.22,SHORT,13:00:00,1.08471,15:30:00,1.0826850000000001,TARGET,WIN,20.249999999999435,40.49999999999887,1.0826850000000001,1.08886
2024.02.23,LONG,14:15:00,1.0833599999999999,17:45:00,1.08141,STOP_LOSS,LOSS,-19.499999999998963,18.499999999999073,1.084285,1.08141
2024.02.28,LONG,15:45:00,1.08251,18:45:00,1.083885,TARGET,WIN,13.74999999999904,27.500000000000302,1.083885,1.07966
2024.02.29,SHORT,14:00:00,1.08274,17:00:00,1.08543,STOP_LOSS,LOSS,-26.89999999999859,25.899999999998702,1.081445,1.08543
2024.03.01,LONG,12:00:00,1.08209,12:15:00,1.08086,STOP_LOSS,LOSS,-12.300000000000644,11.300000000000754,1.082655,1.08086
2024.03.05,SHORT,16:45:00,1.08405,17:00:00,1.08558,STOP_LOSS,LOSS,-15.300000000000313,14.300000000000423,1.083335,1.08558
2024.03.06,LONG,12:15:00,1.08788,16:30:00,1.088845,TARGET,WIN,9.650000000001047,19.299999999999873,1.088845,1.08585
2024.03.07,SHORT,15:15:00,1.08867,15:30:00,1.087835,TARGET,WIN,8.349999999999191,16.700000000000603,1.087835,1.09044
2024.03.08,LONG,15:30:00,1.09521,15:45:00,1.09646,TARGET,WIN,12.499999999999734,24.999999999999467,1.09646,1.09261
2024.03.11,SHORT,12:45:00,1.09343,16:00:00,1.092785,TARGET,WIN,6.450000000000067,12.900000000000134,1.092785,1.09482
2024.03.12,LONG,15:30:00,1.09404,15:45:00,1.09214,STOP_LOSS,LOSS,-18.999999999997907,17.999999999998018,1.0949399999999998,1.09214
2024.03.13,LONG,14:00:00,1.09339,14:30:00,1.093995,TARGET,WIN,6.049999999999667,12.100000000001554,1.093995,1.09208
2024.03.14,LONG,13:15:00,1.0945,15:15:00,1.09318,STOP_LOSS,LOSS,-13.199999999999878,12.199999999999989,1.09511,1.09318
2024.03.15,LONG,12:00:00,1.08878,12:45:00,1.08935,TARGET,WIN,5.699999999999594,11.400000000001409,1.08935,1.08754
2024.03.18,LONG,12:30:00,1.08989,14:15:00,1.0904500000000001,TARGET,WIN,5.60000000000116,11.200000000000099,1.0904500000000001,1.08867
2024.03.20,SHORT,12:00:00,1.08491,12:45:00,1.0838100000000002,TARGET,WIN,10.999999999998789,21.999999999999797,1.0838100000000002,1.08721
2024.03.25,LONG,14:30:00,1.0824799999999999,15:30:00,1.0833049999999997,TARGET,WIN,8.249999999998536,16.499999999999293,1.0833049999999997,1.08073
2024.03.26,LONG,12:30:00,1.0854,13:15:00,1.086115,TARGET,WIN,7.150000000000212,14.300000000000423,1.086115,1.08387
2024.03.27,LONG,12:00:00,1.08349,14:45:00,1.08213,STOP_LOSS,LOSS,-13.600000000000279,12.600000000000389,1.08412,1.08213
2024.03.29,LONG,13:00:00,1.07813,14:15:00,1.0787650000000002,TARGET,WIN,6.350000000001632,12.700000000001044,1.0787650000000002,1.07676
2024.04.01,SHORT,13:15:00,1.0782100000000001,15:15:00,1.0777550000000002,TARGET,WIN,4.549999999998722,9.099999999999664,1.0777550000000002,1.07922
2024.04.02,LONG,13:45:00,1.07438,14:45:00,1.0752849999999998,TARGET,WIN,9.049999999999336,18.099999999998673,1.0752849999999998,1.07247
2024.04.03,LONG,14:00:00,1.07784,14:45:00,1.0785049999999998,TARGET,WIN,6.649999999999157,13.299999999998313,1.0785049999999998,1.07641
2024.04.04,LONG,12:45:00,1.08637,16:30:00,1.087555,TARGET,WIN,11.849999999999916,23.699999999999832,1.087555,1.0839
2024.04.05,LONG,15:15:00,1.0847499999999999,15:30:00,1.08226,STOP_LOSS,LOSS,-24.899999999998812,23.899999999998922,1.0859449999999997,1.08226
2024.04.08,SHORT,12:00:00,1.08213,16:00:00,1.08379,STOP_LOSS,LOSS,-16.599999999999948,15.600000000000058,1.08135,1.08379
2024.04.09,LONG,12:15:00,1.08637,13:45:00,1.08705,TARGET,WIN,6.800000000000139,13.600000000000279,1.08705,1.08491
2024.04.10,LONG,12:00:00,1.08617,15:30:00,1.08475,STOP_LOSS,LOSS,-14.199999999999768,13.199999999999878,1.08683,1.08475
2024.04.11,SHORT,14:45:00,1.07257,15:30:00,1.0714100000000002,TARGET,WIN,11.599999999998278,23.199999999998777,1.0714100000000002,1.07499
2024.04.12,SHORT,12:00:00,1.06696,13:45:00,1.0648799999999998,TARGET,WIN,20.800000000000818,41.600000000001636,1.0648799999999998,1.07122
2024.04.15,SHORT,15:30:00,1.06491,15:45:00,1.06417,TARGET,WIN,7.399999999999629,14.799999999999258,1.06417,1.06649
2024.04.16,LONG,12:00:00,1.06257,14:45:00,1.06369,TARGET,WIN,11.200000000000099,22.400000000000198,1.06369,1.06023
2024.04.17,LONG,16:45:00,1.0649899999999999,21:00:00,1.067135,TARGET,WIN,21.450000000000635,42.899999999999054,1.067135,1.0606
2024.04.18,SHORT,12:30:00,1.06739,15:30:00,1.0666250000000002,TARGET,WIN,7.6499999999990465,15.300000000000313,1.0666250000000002,1.06902
2024.04.19,LONG,12:30:00,1.06604,17:30:00,1.0676550000000002,TARGET,WIN,16.15000000000144,32.300000000000665,1.0676550000000002,1.06271
2024.04.22,SHORT,14:00:00,1.06464,14:15:00,1.063545,TARGET,WIN,10.950000000000681,21.899999999999142,1.063545,1.06693
2024.04.24,SHORT,15:00:00,1.06798,22:15:00,1.07055,STOP_LOSS,LOSS,-25.699999999999612,24.699999999999722,1.066745,1.07055
2024.04.25,LONG,15:30:00,1.0729899999999999,15:45:00,1.07114,STOP_LOSS,LOSS,-18.499999999999073,17.499999999999183,1.0738649999999998,1.07114
2024.04.26,SHORT,14:30:00,1.07247,15:45:00,1.07111,TARGET,WIN,13.600000000000279,27.200000000000557,1.07111,1.07529
2024.04.29,SHORT,12:00:00,1.07003,19:45:00,1.07288,STOP_LOSS,LOSS,-28.500000000000192,27.500000000000302,1.0686550000000001,1.07288
2024.04.30,LONG,12:00:00,1.07133,12:15:00,1.07245,TARGET,WIN,11.200000000000099,22.399999999997977,1.07245,1.06899
2024.05.01,LONG,12:15:00,1.0671599999999999,15:30:00,1.068215,TARGET,WIN,10.550000000000281,21.099999999998342,1.068215,1.06495
2024.05.02,SHORT,12:15:00,1.0699,16:30:00,1.0684900000000002,TARGET,WIN,14.099999999999113,28.200000000000447,1.0684900000000002,1.07282
2024.05.03,LONG,12:00:00,1.07453,15:30:00,1.07552,TARGET,WIN,9.900000000000464,19.800000000000928,1.07552,1.07245
2024.05.06,LONG,15:00:00,1.07772,15:30:00,1.07865,TARGET,WIN,9.300000000000974,18.599999999999728,1.07865,1.07576
2024.05.07,LONG,15:15:00,1.07707,15:30:00,1.07784,TARGET,WIN,7.699999999999374,15.399999999998748,1.07784,1.07543
2024.05.08,LONG,12:30:00,1.07501,18:45:00,1.0757150000000002,TARGET,WIN,7.050000000001777,14.100000000001334,1.0757150000000002,1.0735
2024.05.09,SHORT,14:30:00,1.07252,15:30:00,1.07447,STOP_LOSS,LOSS,-19.500000000001183,18.500000000001293,1.0715949999999999,1.07447
2024.05.10,SHORT,15:30:00,1.07706,16:45:00,1.07868,STOP_LOSS,LOSS,-16.20000000000177,15.200000000001879,1.0762999999999998,1.07868
2024.05.13,LONG,12:00:00,1.07858,14:45:00,1.07938,TARGET,WIN,7.999999999999119,16.00000000000046,1.07938,1.07688
2024.05.14,LONG,12:15:00,1.07904,13:45:00,1.0797400000000001,TARGET,WIN,7.0000000000014495,14.000000000000679,1.0797400000000001,1.07754
2024.05.15,LONG,15:00:00,1.08356,15:30:00,1.0841600000000002,TARGET,WIN,6.00000000000156,12.000000000000899,1.0841600000000002,1.08226
2024.05.16,SHORT,14:30:00,1.08653,16:30:00,1.0857,TARGET,WIN,8.299999999998864,16.599999999999948,1.0857,1.08829
2024.05.17,SHORT,13:45:00,1.08407,17:30:00,1.08684,STOP_LOSS,LOSS,-27.69999999999939,26.699999999999502,1.082735,1.08684
2024.05.20,SHORT,12:15:00,1.08684,14:45:00,1.08608,TARGET,WIN,7.600000000000939,15.199999999999658,1.08608,1.08846
2024.05.21,LONG,12:00:00,1.08706,15:30:00,1.08569,STOP_LOSS,LOSS,-13.699999999998713,12.699999999998823,1.0876949999999999,1.08569
2024.05.22,SHORT,12:00:00,1.08453,14:00:00,1.0836700000000001,TARGET,WIN,8.599999999998609,17.199999999999438,1.0836700000000001,1.08635
2024.05.23,LONG,12:45:00,1.0846,20:45:00,1.08124,STOP_LOSS,LOSS,-33.60000000000029,32.600000000000406,1.08623,1.08124
2024.05.24,LONG,12:00:00,1.08293,13:15:00,1.0838999999999999,TARGET,WIN,9.699999999999154,19.400000000000528,1.0838999999999999,1.08089
2024.05.27,LONG,12:15:00,1.08545,12:45:00,1.085915,TARGET,WIN,4.649999999999377,9.300000000000974,1.085915,1.08442
2024.05.28,LONG,14:00:00,1.08812,14:15:00,1.088775,TARGET,WIN,6.550000000000722,13.099999999999223,1.088775,1.08671
2024.05.29,SHORT,17:15:00,1.0828200000000001,17:45:00,1.0813350000000002,TARGET,WIN,14.849999999999586,29.69999999999917,1.0813350000000002,1.08589
2024.05.30,LONG,13:45:00,1.08196,17:00:00,1.083415,TARGET,WIN,14.54999999999984,29.09999999999968,1.083415,1.07895
2024.05.31,LONG,12:00:00,1.0839699999999999,14:00:00,1.0851749999999998,TARGET,WIN,12.049999999999006,24.099999999998012,1.0851749999999998,1.08146
2024.06.03,SHORT,12:45:00,1.08324,17:00:00,1.08589,STOP_LOSS,LOSS,-26.500000000000412,25.500000000000522,1.0819649999999998,1.08589
2024.06.05,SHORT,13:00:00,1.08691,14:00:00,1.086405,TARGET,WIN,5.049999999999777,10.099999999999554,1.086405,1.08802
2024.06.06,SHORT,14:15:00,1.08703,15:15:00,1.08883,STOP_LOSS,LOSS,-18.000000000000238,17.000000000000348,1.08618,1.08883
2024.06.07,LONG,14:45:00,1.08995,15:30:00,1.08833,STOP_LOSS,LOSS,-16.199999999999548,15.199999999999658,1.09071,1.08833
2024.06.10,SHORT,12:45:00,1.0747,13:15:00,1.07369,TARGET,WIN,10.099999999999554,20.200000000001328,1.07369,1.07682
2024.06.11,SHORT,12:15:00,1.07425,14:15:00,1.0727449999999998,TARGET,WIN,15.050000000000896,30.100000000001792,1.0727449999999998,1.07736
2024.06.12,LONG,13:30:00,1.0755,14:45:00,1.0764199999999997,TARGET,WIN,9.199999999998099,18.399999999998418,1.0764199999999997,1.07356
2024.06.13,SHORT,13:45:00,1.07998,14:00:00,1.0792,TARGET,WIN,7.800000000000029,15.600000000000058,1.0792,1.08164
2024.06.17,LONG,12:00:00,1.07134,19:00:00,1.0726399999999998,TARGET,WIN,12.999999999998568,25.999999999999357,1.0726399999999998,1.06864
2024.06.18,SHORT,14:00:00,1.0714,16:15:00,1.07353,STOP_LOSS,LOSS,-21.300000000001873,20.300000000001983,1.070385,1.07353
2024.06.19,LONG,12:15:00,1.07429,13:45:00,1.075145,TARGET,WIN,8.550000000000502,17.099999999998783,1.075145,1.07248
2024.06.24,LONG,12:00:00,1.0719,13:45:00,1.0729350000000002,TARGET,WIN,10.350000000001192,20.700000000000163,1.0729350000000002,1.06973
2024.06.25,SHORT,14:15:00,1.072,14:30:00,1.0709600000000001,TARGET,WIN,10.399999999999299,20.799999999998597,1.0709600000000001,1.07418
2024.06.26,SHORT,13:00:00,1.06843,16:00:00,1.067415,TARGET,WIN,10.149999999999881,20.299999999999763,1.067415,1.07056
2024.06.27,LONG,12:45:00,1.07,15:30:00,1.07092,TARGET,WIN,9.200000000000319,18.400000000000638,1.07092,1.06806
2024.06.28,LONG,12:30:00,1.0705,15:30:00,1.071195,TARGET,WIN,6.9499999999989015,13.900000000000023,1.071195,1.06901
2024.07.01,SHORT,13:00:00,1.07486,17:45:00,1.073515,TARGET,WIN,13.449999999999296,26.900000000000812,1.073515,1.07765
2024.07.02,SHORT,12:45:00,1.07111,16:00:00,1.07358,STOP_LOSS,LOSS,-24.699999999999722,23.699999999999832,1.069925,1.07358
2024.07.03,LONG,15:15:00,1.07647,15:30:00,1.07781,TARGET,WIN,13.399999999998968,26.800000000000157,1.07781,1.07369
2024.07.04,LONG,17:30:00,1.08041,18:00:00,1.081315,TARGET,WIN,9.049999999999336,18.100000000000893,1.081315,1.0785
2024.07.05,LONG,13:15:00,1.08317,15:30:00,1.08388,TARGET,WIN,7.099999999999884,14.199999999999768,1.08388,1.08165
2024.07.09,SHORT,14:30:00,1.08142,18:00:00,1.0806650000000002,TARGET,WIN,7.549999999998391,15.099999999999003,1.0806650000000002,1.08303
2024.07.11,LONG,12:00:00,1.08489,14:45:00,1.08567,TARGET,WIN,7.800000000000029,15.600000000000058,1.08567,1.08323
2024.07.12,LONG,12:00:00,1.08883,17:00:00,1.0901049999999999,TARGET,WIN,12.749999999999151,25.500000000000522,1.0901049999999999,1.08618
2024.07.16,LONG,12:00:00,1.09038,15:30:00,1.08836,STOP_LOSS,LOSS,-20.199999999999108,19.199999999999218,1.0913399999999998,1.08836
