date,open,high,low,close,volume,<VOL>,<SPREAD>,candle_type,body_ratio
2018-09-17,1.16229,1.1698,1.16178,1.16835,29079,0,0,decisive,0.7556109725685808
2018-09-18,1.16851,1.17239,1.16521,1.16686,40163,0,0,base,0.2298050139275679
2018-09-19,1.16665,1.17147,1.16502,1.16723,35912,0,0,base,0.08992248062015798
2018-09-20,1.1673,1.17844,1.16689,1.17774,38829,0,0,explosive,0.9038961038961083
2018-09-21,1.17774,1.18025,1.1733,1.17524,35710,0,0,base,0.35971223021581905
2018-09-24,1.17452,1.18149,1.17242,1.17472,30646,0,0,base,0.022050716648288855
2018-09-25,1.17495,1.17923,1.17309,1.17668,33469,0,0,base,0.2817589576547231
2018-09-26,1.17668,1.17975,1.17259,1.17405,38104,0,0,base,0.36731843575417455
2018-09-27,1.17421,1.17568,1.1639,1.16402,41819,0,0,explosive,0.8650254668930233
2018-09-28,1.16397,1.1651,1.15697,1.16028,39093,0,0,base,0.4538745387453855
2018-10-01,1.16163,1.16243,1.15635,1.15782,34700,0,0,decisive,0.6266447368420749
2018-10-02,1.15787,1.15801,1.15053,1.15468,37358,0,0,base,0.42647058823530154
2018-10-03,1.15462,1.15934,1.14642,1.14761,42660,0,0,decisive,0.5425696594427196
2018-10-04,1.14825,1.15424,1.14632,1.15143,42646,0,0,base,0.4015151515151502
2018-10-05,1.15144,1.1549,1.14839,1.15198,39562,0,0,base,0.08294930875575786
2018-10-08,1.15198,1.15293,1.14598,1.14911,32628,0,0,base,0.41294964028775877
2018-10-09,1.14884,1.15031,1.14321,1.1493,41183,0,0,base,0.06478873239435387
2018-10-10,1.1492,1.15452,1.14798,1.15167,38675,0,0,base,0.3776758409785896
2018-10-11,1.15205,1.15991,1.15198,1.15938,50539,0,0,explosive,0.9243379571248507
2018-10-12,1.15938,1.16103,1.15353,1.15585,39055,0,0,base,0.4706666666666672
2018-10-15,1.15418,1.1606,1.15408,1.15795,36604,0,0,decisive,0.5782208588957062
2018-10-16,1.15805,1.16205,1.15659,1.15738,37044,0,0,base,0.12271062271061281
2018-10-17,1.1572,1.15804,1.1496,1.14984,39840,0,0,explosive,0.8720379146919467
2018-10-18,1.14984,1.1527,1.14492,1.14554,43057,0,0,decisive,0.5526992287917615
2018-10-19,1.14524,1.15344,1.1433,1.15154,44374,0,0,decisive,0.621301775147924
2018-10-22,1.1516,1.155,1.14558,1.14639,38610,0,0,decisive,0.5530785562632639
2018-10-23,1.14649,1.14934,1.14391,1.14713,43961,0,0,base,0.11786372007365903
2018-10-24,1.14713,1.14764,1.13797,1.13914,45492,0,0,explosive,0.8262668045501433
2018-10-25,1.13937,1.14323,1.1356,1.1373,44384,0,0,base,0.27129750982962114
2018-10-26,1.13734,1.14206,1.13357,1.14016,48174,0,0,base,0.33215547703180315
2018-10-29,1.13944,1.14161,1.13606,1.13744,39674,0,0,base,0.36036036036036434
2018-10-30,1.13744,1.13877,1.13404,1.13463,37045,0,0,decisive,0.594080338266365
2018-10-31,1.13429,1.13598,1.13019,1.13152,37903,0,0,base,0.4784110535405799
2018-11-01,1.13107,1.14239,1.13079,1.14084,40763,0,0,explosive,0.8422413793103457
2018-11-02,1.14059,1.14555,1.13724,1.13883,40890,0,0,base,0.21179302045727744
2018-11-05,1.1389,1.14239,1.13545,1.14076,35982,0,0,base,0.26801152737751976
2018-11-06,1.14093,1.14377,1.13914,1.1424,35678,0,0,base,0.3174946004319893
2018-11-07,1.14256,1.14995,1.13951,1.14249,50153,0,0,base,0.006704980842913263
2018-11-08,1.143,1.1446,1.13523,1.13639,33818,0,0,decisive,0.7054429028815298
2018-11-09,1.13632,1.13687,1.13167,1.1335,30281,0,0,decisive,0.5423076923076912
2018-11-12,1.13239,1.13306,1.12155,1.12178,28960,0,0,explosive,0.9218071242397995
2018-11-13,1.12175,1.12934,1.12175,1.12913,32485,0,0,explosive,0.9723320158102708
2018-11-14,1.12873,1.13466,1.12632,1.13067,34646,0,0,base,0.23261390887290762
2018-11-15,1.13091,1.13619,1.1271,1.13263,35164,0,0,base,0.18921892189218215
2018-11-16,1.1327,1.14201,1.13215,1.14168,28793,0,0,explosive,0.9107505070993921
2018-11-19,1.14134,1.14643,1.13937,1.14524,24550,0,0,decisive,0.5524079320113283
2018-11-20,1.14524,1.14721,1.13585,1.13713,27749,0,0,decisive,0.7139084507042285
2018-11-21,1.13666,1.14245,1.13653,1.13853,25943,0,0,base,0.31587837837838884
2018-11-22,1.13833,1.14336,1.13802,1.14015,22964,0,0,base,0.34082397003744697
2018-11-23,1.14029,1.14208,1.13274,1.13333,23816,0,0,decisive,0.7451820128479817
2018-11-26,1.13398,1.13831,1.13249,1.13267,25828,0,0,base,0.2250859106529101
2018-11-27,1.13263,1.13436,1.12774,1.12945,28475,0,0,base,0.4803625377643394
2018-11-28,1.12866,1.1387,1.12672,1.13659,28149,0,0,decisive,0.6619365609348853
2018-11-29,1.13683,1.14014,1.13487,1.13931,27569,0,0,base,0.470588235294135
2018-11-30,1.1389,1.14002,1.13053,1.13154,25863,0,0,decisive,0.7755532139093819
2018-12-03,1.13388,1.13795,1.13192,1.13535,24825,0,0,base,0.24378109452737765
2018-12-04,1.1352,1.14182,1.13184,1.13421,29196,0,0,base,0.09919839679359083
2018-12-05,1.13425,1.13612,1.13111,1.13445,20940,0,0,base,0.039920159680634656
2018-12-06,1.13438,1.14121,1.13209,1.13785,35492,0,0,base,0.3804824561403594
2018-12-07,1.13726,1.14231,1.13602,1.14014,24237,0,0,base,0.45786963434022837
2018-12-10,1.13917,1.14065,1.13907,1.14049,1179,0,2,explosive,0.8354430379747209
2018-12-11,1.13544,1.13999,1.13063,1.13185,30492,0,0,base,0.3835470085470052
2018-12-12,1.13158,1.1387,1.1315,1.1368,23978,0,0,decisive,0.7249999999999908
2018-12-13,1.1368,1.13931,1.1331,1.13604,27648,0,0,base,0.12238325281804958
2018-12-14,1.13594,1.13649,1.12699,1.13005,27931,0,0,decisive,0.6199999999999907
2018-12-17,1.13038,1.13577,1.12968,1.13465,25684,0,0,decisive,0.7011494252873639
2018-12-18,1.13474,1.14022,1.13368,1.13646,28562,0,0,base,0.26299694189601625
2018-12-19,1.13635,1.14391,1.13606,1.13815,32483,0,0,base,0.22929936305733042
2018-12-20,1.13731,1.14852,1.137,1.1447,37714,0,0,decisive,0.6414930555555576
2018-12-21,1.1447,1.14737,1.13558,1.13653,32897,0,0,decisive,0.6929601357082301
2018-12-24,1.13703,1.14384,1.13605,1.13981,24652,0,0,base,0.3568677792041101
2018-12-26,1.14113,1.14162,1.13429,1.13517,17299,0,0,explosive,0.8130968622100843
2018-12-27,1.13521,1.14538,1.13516,1.1432,34801,0,0,decisive,0.7818003913894177
2018-12-28,1.14293,1.14726,1.14266,1.14398,31200,0,0,base,0.2282608695652195
2018-12-31,1.14357,1.14658,1.14214,1.14534,22159,0,0,base,0.3986486486486598
2019-01-02,1.14873,1.14893,1.1325,1.13436,25033,0,0,explosive,0.8746195982958029
2019-01-03,1.13438,1.14109,1.13079,1.13938,40292,0,0,base,0.4854368932038958
2019-01-04,1.13924,1.14188,1.13456,1.13955,33210,0,0,base,0.04234972677596076
2019-01-07,1.1396,1.14824,1.13954,1.14737,27187,0,0,explosive,0.8931034482758755
2019-01-08,1.14734,1.14845,1.14225,1.14404,28753,0,0,decisive,0.5322580645161434
2019-01-09,1.14411,1.15552,1.14368,1.15449,34777,0,0,explosive,0.8766891891891885
2019-01-10,1.15442,1.15697,1.14849,1.14998,33768,0,0,decisive,0.5235849056603746
2019-01-11,1.14991,1.15399,1.14578,1.14646,30370,0,0,base,0.4202192448233778
2019-01-14,1.14598,1.14819,1.14506,1.1469,27898,0,0,base,0.2939297124600668
2019-01-15,1.14683,1.14896,1.13818,1.1412,35273,0,0,decisive,0.522263450834881
2019-01-16,1.14104,1.14246,1.13778,1.13914,29950,0,0,base,0.4059829059829072
2019-01-17,1.13913,1.14059,1.137,1.13886,29726,0,0,base,0.07520891364902335
2019-01-18,1.13899,1.14103,1.13531,1.13636,27488,0,0,base,0.4597902097901983
2019-01-21,1.13605,1.13907,1.13568,1.13676,19360,0,0,base,0.20943952802359514
2019-01-22,1.1367,1.13738,1.13361,1.13605,24797,0,0,base,0.1724137931034564
2019-01-23,1.13621,1.13941,1.13507,1.13796,26309,0,0,base,0.40322580645164424
2019-01-24,1.13802,1.13913,1.12893,1.13019,32707,0,0,decisive,0.7676470588235308
2019-01-25,1.1303,1.14174,1.13002,1.14042,31726,0,0,explosive,0.8634812286689375
2019-01-28,1.14008,1.14435,1.139,1.14259,21398,18761253705,0,base,0.4691588785046782
2019-01-29,1.14283,1.145,1.14111,1.14333,24414,20586086000,0,base,0.12853470437016748
2019-01-30,1.14283,1.15014,1.14062,1.14798,25551,22367194000,0,decisive,0.5409663865546221
2019-01-31,1.14787,1.1514,1.14358,1.14472,25514,23701805000,0,base,0.402813299232738
2019-02-01,1.14462,1.14883,1.14343,1.14541,23082,20551001000,0,base,0.14629629629630703
2019-02-04,1.14517,1.14602,1.14242,1.14355,19907,17326535000,0,base,0.44999999999998147
2019-02-05,1.14371,1.14402,1.14009,1.14029,19735,17255728000,0,explosive,0.8702290076335848
2019-02-06,1.14052,1.14093,1.13608,1.13623,21361,20041477700,0,explosive,0.8845360824742033
2019-02-07,1.13625,1.13683,1.13246,1.13378,22448,20800559000,0,decisive,0.5652173913043435
2019-02-08,1.13411,1.13507,1.13209,1.13235,19400,18046976000,0,decisive,0.5906040268456356
2019-02-11,1.13188,1.133,1.12673,1.1275,19867,18519630000,0,decisive,0.6985645933014437
2019-02-12,1.12754,1.13395,1.12575,1.13267,20853,21113213719,0,decisive,0.6256097560975717
2019-02-13,1.1325,1.13413,1.12609,1.12611,21740,20105318000,0,decisive,0.7947761194029951
2019-02-14,1.12604,1.13097,1.12493,1.12934,24211,21761308000,0,decisive,0.546357615894049
2019-02-15,1.12947,1.1306,1.12341,1.12926,22409,20289538000,0,base,0.02920723226704348
2019-02-18,1.12927,1.13337,1.12889,1.13097,16795,15114650000,0,base,0.37946428571429014
2019-02-19,1.131,1.13568,1.12754,1.13403,22238,21060120000,0,base,0.3722358722358814
2019-02-20,1.13408,1.1371,1.13249,1.1337,22652,20738497000,0,base,0.08242950108460884
2019-02-21,1.13375,1.13663,1.13206,1.13324,25146,23234717000,0,base,0.11159737417943426
2019-02-22,1.13323,1.13554,1.13162,1.1332,22067,20389397000,0,base,0.007653061224483438
2019-02-25,1.13283,1.13674,1.13283,1.13568,20131,0,0,decisive,0.7289002557544657
2019-02-26,1.13581,1.14025,1.1345,1.1389,22571,0,0,decisive,0.5373913043478399
2019-02-27,1.13886,1.14032,1.13622,1.13701,22587,0,0,base,0.45121951219510015
2019-02-28,1.13666,1.14195,1.13598,1.13704,24595,0,0,base,0.06365159128978978
2019-03-01,1.13703,1.14083,1.13531,1.13631,22647,0,0,base,0.13043478260870614
2019-03-04,1.13761,1.13809,1.1309,1.13406,21052,0,0,base,0.493741307371339
2019-03-05,1.13352,1.13409,1.12894,1.13053,21045,0,0,decisive,0.5805825242718554
2019-03-06,1.1307,1.13245,1.12856,1.13083,20248,0,0,base,0.03341902313623783
2019-03-07,1.13076,1.13202,1.11765,1.11938,24940,0,0,decisive,0.7919276270006924
2019-03-08,1.1193,1.12459,1.1185,1.12338,24543,0,0,decisive,0.6699507389162778
2019-03-11,1.12317,1.12581,1.12216,1.1245,21445,0,0,base,0.3643835616438571
2019-03-12,1.12446,1.13048,1.12446,1.12825,24948,0,0,decisive,0.6295681063122947
2019-03-13,1.12859,1.13384,1.12772,1.13304,21135,0,0,decisive,0.727124183006558
2019-03-14,1.13273,1.13374,1.1294,1.13043,22721,0,0,decisive,0.5299539170506827
2019-03-15,1.13016,1.13442,1.12971,1.13238,20295,0,0,base,0.4713375796178116
2019-03-18,1.13209,1.13588,1.13188,1.13394,18705,0,0,base,0.46249999999997643
2019-03-19,1.13367,1.13615,1.13335,1.13493,18897,0,0,base,0.45000000000002777
2019-03-20,1.13518,1.14479,1.13354,1.1411,23703,0,0,decisive,0.5262222222222164
2019-03-21,1.1413,1.14374,1.13424,1.13759,31738,0,0,base,0.39052631578945846
2019-03-22,1.13753,1.13906,1.12735,1.13001,31984,0,0,decisive,0.6421861656703709
2019-03-25,1.12884,1.13312,1.12862,1.13137,28273,0,0,decisive,0.5622222222222112
2019-03-26,1.13107,1.13259,1.12632,1.12657,29785,0,0,decisive,0.7177033492822887
2019-03-27,1.12649,1.12855,1.12421,1.12456,33206,0,0,base,0.44470046082948905
2019-03-28,1.12448,1.12613,1.12135,1.12241,31563,0,0,base,0.43305439330544215
2019-03-29,1.12223,1.12466,1.12098,1.12178,31612,0,0,base,0.12228260869567201
2019-04-01,1.12276,1.12497,1.12041,1.12123,27482,0,0,base,0.3355263157894718
2019-04-02,1.12085,1.12155,1.11837,1.12029,26998,0,0,base,0.17610062893078643
2019-04-03,1.12029,1.12546,1.12003,1.12332,26243,0,0,decisive,0.5580110497237912
2019-04-04,1.12335,1.12476,1.1206,1.12205,24680,0,0,base,0.31250000000002337
2019-04-05,1.12201,1.12479,1.12102,1.12168,21806,0,0,base,0.08753315649865702
2019-04-08,1.12145,1.12744,1.12108,1.12593,22971,0,0,decisive,0.7044025157232854
2019-04-09,1.12612,1.12842,1.12551,1.12633,24772,0,0,base,0.07216494845362398
2019-04-10,1.1262,1.12866,1.12296,1.12702,25458,0,0,base,0.14385964912277463
2019-04-11,1.1273,1.12874,1.12502,1.12542,22721,0,0,decisive,0.505376344085967
2019-04-12,1.12547,1.13238,1.12533,1.12983,23324,0,0,decisive,0.6184397163120453
2019-04-15,1.13034,1.13209,1.12981,1.13043,20317,0,0,base,0.039473684210589104
2019-04-16,1.1304,1.1314,1.12804,1.12807,24760,0,0,decisive,0.693452380952424
2019-04-17,1.12837,1.13236,1.12792,1.12985,23214,0,0,base,0.33333333333331666
2019-04-18,1.12935,1.13037,1.12263,1.12301,24892,0,0,explosive,0.8191214470284168
2019-04-19,1.12275,1.12476,1.12275,1.12396,11446,0,0,decisive,0.601990049751301
2019-04-22,1.12402,1.1262,1.12358,1.12579,11932,0,0,decisive,0.6755725190839711
2019-04-23,1.12571,1.12611,1.11923,1.1227,21513,0,0,base,0.43749999999999395
2019-04-24,1.12234,1.12249,1.11407,1.11512,26326,0,0,explosive,0.85748218527315
2019-04-25,1.11532,1.11624,1.11179,1.1134,31603,0,0,base,0.4314606741573509
2019-04-26,1.11311,1.11738,1.11117,1.11478,31055,0,0,base,0.2689210950080591
2019-04-29,1.11451,1.11868,1.1145,1.11856,22105,0,0,explosive,0.9688995215311612
2019-04-30,1.11846,1.12289,1.11758,1.12146,29320,0,0,decisive,0.5649717514124168
2019-05-01,1.12153,1.12647,1.11875,1.11941,24171,0,0,base,0.2746113989637115
2019-05-02,1.11957,1.12191,1.11707,1.11724,29177,0,0,base,0.48140495867767863
2019-05-03,1.11729,1.12051,1.11353,1.12017,30250,0,0,base,0.41260744985676523
2019-05-06,1.11739,1.12092,1.11678,1.11993,27783,0,0,decisive,0.6135265700483341
2019-05-07,1.11947,1.12179,1.11669,1.11922,30193,0,0,base,0.04901960784310908
2019-05-08,1.11897,1.12137,1.11828,1.11921,33287,0,0,base,0.07766990291262624
2019-05-09,1.11904,1.12509,1.11734,1.12105,36496,0,0,base,0.2593548387096887
2019-05-10,1.12134,1.12532,1.12134,1.12345,34101,0,0,decisive,0.5301507537688458
2019-05-13,1.12311,1.12635,1.1223,1.12259,28066,0,0,base,0.1283950617284174
2019-05-14,1.12215,1.12439,1.12014,1.12041,26614,0,0,base,0.4094117647058916
2019-05-15,1.12033,1.12244,1.1178,1.12023,28073,0,0,base,0.021551724137927733
2019-05-16,1.12012,1.1224,1.11663,1.11734,26004,0,0,base,0.4818024263431506
2019-05-17,1.11732,1.11839,1.11552,1.11583,28911,0,0,decisive,0.519163763066212
2019-05-20,1.11597,1.11749,1.11507,1.1165,56352,0,0,base,0.21900826446286034
2019-05-21,1.1166,1.11882,1.1142,1.11625,72589,0,0,base,0.07575757575759397
2019-05-22,1.11595,1.11804,1.11487,1.11521,53459,0,0,base,0.23343848580441243
2019-05-23,1.1151,1.11876,1.11069,1.11822,83210,0,0,base,0.3866171003717476
2019-05-24,1.11764,1.12124,1.11738,1.12051,62787,0,0,decisive,0.7435233160621625
2019-05-27,1.12099,1.12152,1.1187,1.11915,28895,0,0,decisive,0.6524822695034797
2019-05-28,1.11907,1.11984,1.11592,1.11618,64657,0,0,decisive,0.7372448979592131
2019-05-29,1.11613,1.11725,1.11244,1.11307,71995,0,0,decisive,0.6361746361746518
2019-05-30,1.11316,1.11434,1.1116,1.11298,55801,0,0,base,0.06569343065687397
2019-05-31,1.1129,1.11797,1.11252,1.11684,93124,0,0,decisive,0.7229357798165298
2019-06-03,1.11613,1.12621,1.11603,1.12422,92570,0,0,decisive,0.7946954813359572
2019-06-04,1.1241,1.12775,1.12265,1.12519,103420,0,0,base,0.21372549019603745
2019-06-05,1.1252,1.13064,1.12197,1.1221,116011,0,0,base,0.3575547866205095
2019-06-06,1.12218,1.13091,1.12004,1.1275,122636,0,0,base,0.4894204231830648
2019-06-07,1.12761,1.13479,1.12512,1.13311,102024,0,0,decisive,0.5687693898655659
2019-06-10,1.13227,1.1331,1.12902,1.13113,67115,0,0,base,0.27941176470591117
2019-06-11,1.13117,1.13376,1.13013,1.13249,84811,0,0,base,0.3636363636363581
2019-06-12,1.13261,1.13434,1.12824,1.12879,86178,0,0,decisive,0.6262295081967112
2019-06-13,1.1288,1.13039,1.12684,1.12762,71542,0,0,base,0.33239436619717694
2019-06-14,1.12762,1.12894,1.12026,1.12107,89767,0,0,decisive,0.7546082949308802
2019-06-17,1.1209,1.12472,1.12038,1.12175,54000,0,0,base,0.19585253456221552
2019-06-18,1.12185,1.12429,1.11813,1.11945,109773,0,0,base,0.38961038961038635
2019-06-19,1.11933,1.12544,1.11872,1.12273,99462,0,0,decisive,0.5059523809523868
2019-06-20,1.12267,1.13177,1.12267,1.12897,120082,0,0,decisive,0.692307692307698
2019-06-21,1.12934,1.13778,1.12831,1.13686,113256,0,0,decisive,0.7940865892291341
2019-06-24,1.137,1.14039,1.13659,1.13985,73713,0,0,decisive,0.75
2019-06-25,1.13987,1.14122,1.13443,1.13695,136498,0,0,base,0.43004418262151656
2019-06-26,1.13664,1.13912,1.13475,1.1367,113596,0,0,base,0.013729977116693179
2019-06-27,1.13698,1.13816,1.13479,1.13691,98027,0,0,base,0.020771513353119442
2019-06-28,1.1369,1.13936,1.13505,1.13698,95134,0,0,base,0.01856148491881191
2019-07-01,1.136,1.13712,1.12812,1.12853,119314,0,0,explosive,0.8299999999999945
2019-07-02,1.12853,1.1322,1.12752,1.12857,93503,0,0,base,0.008547008547017064
2019-07-03,1.12864,1.13125,1.12686,1.12758,83099,0,0,base,0.24145785876993917
2019-07-04,1.12774,1.12952,1.12732,1.12845,33732,0,0,base,0.3227272727272704
2019-07-05,1.12839,1.12877,1.12075,1.12262,87406,0,0,decisive,0.7194513715710665
2019-07-08,1.1221,1.12344,1.1207,1.12133,47768,0,0,base,0.2810218978102808
2019-07-09,1.12142,1.12188,1.11934,1.12074,49554,0,0,base,0.2677165354330778
2019-07-10,1.12074,1.12631,1.12019,1.12505,57489,0,0,decisive,0.7042483660130889
2019-07-11,1.12528,1.12858,1.12452,1.12539,58407,0,0,base,0.02709359605907235
2019-07-12,1.12538,1.1275,1.12382,1.12698,54003,0,0,base,0.4347826086956758
2019-07-15,1.12657,1.12839,1.12534,1.12574,37954,0,0,base,0.2721311475410194
2019-07-16,1.12577,1.12636,1.1202,1.12085,48650,0,0,decisive,0.7987012987013118
2019-07-17,1.12108,1.12336,1.11999,1.12236,37244,0,0,base,0.37982195845697214
2019-07-18,1.12242,1.12805,1.12053,1.12767,58915,0,0,decisive,0.69813829787234
2019-07-19,1.1277,1.12818,1.12036,1.12201,57389,0,0,decisive,0.7276214833759613
2019-07-22,1.12139,1.12255,1.12063,1.12087,39786,0,0,base,0.27083333333338394
2019-07-23,1.1209,1.12097,1.11458,1.11511,43063,0,0,explosive,0.9061032863849539
2019-07-24,1.11513,1.11558,1.11271,1.11381,45611,0,0,base,0.45993031358885744
2019-07-25,1.11392,1.11878,1.11012,1.11467,66793,0,0,base,0.08660508083141094
2019-07-26,1.1146,1.1151,1.1112,1.11267,45805,0,0,base,0.4948717948717898
2019-07-29,1.11243,1.11509,1.1113,1.11455,37178,0,0,decisive,0.5593667546173937
2019-07-30,1.11446,1.1161,1.11322,1.11549,52861,0,0,base,0.35763888888891965
2019-07-31,1.11546,1.1162,1.10604,1.10769,74042,0,0,decisive,0.7647637795275298
2019-08-01,1.1078,1.1096,1.10269,1.10839,97572,0,0,base,0.08538350217078045
2019-08-02,1.10818,1.11164,1.10697,1.1105,104048,0,0,base,0.49678800856533695
2019-08-05,1.11032,1.12132,1.11032,1.12006,129907,0,0,explosive,0.8854545454545432
2019-08-06,1.12033,1.12495,1.11677,1.12045,125195,0,0,base,0.014669926650354536
2019-08-07,1.12,1.12418,1.11795,1.12014,119983,0,0,base,0.022471910112328713
2019-08-08,1.12038,1.12327,1.1177,1.11798,79335,0,0,base,0.4308797127468448
2019-08-09,1.11819,1.12229,1.11776,1.12008,78506,0,0,base,0.4172185430463531
2019-08-12,1.1198,1.12305,1.1162,1.12153,66077,0,0,base,0.252554744525548
2019-08-13,1.12149,1.12287,1.11701,1.11714,104625,0,0,decisive,0.7423208191126439
2019-08-14,1.11702,1.11909,1.11306,1.11381,88589,0,0,decisive,0.5323383084577025
2019-08-15,1.11373,1.11583,1.10912,1.11135,136596,0,0,base,0.35469448584203445
2019-08-16,1.11066,1.11133,1.10663,1.10894,108204,0,0,base,0.3659574468085044
2019-08-19,1.10928,1.11138,1.1076,1.10789,81412,0,0,base,0.367724867724857
2019-08-20,1.10775,1.11067,1.10655,1.11009,93293,0,0,decisive,0.5679611650485288
2019-08-21,1.11012,1.11073,1.10799,1.10837,66354,0,0,decisive,0.6386861313868397
2019-08-22,1.10846,1.11131,1.10636,1.10804,85819,0,0,base,0.08484848484850224
2019-08-23,1.1079,1.11532,1.10517,1.11447,94719,0,0,decisive,0.6472906403940786
2019-08-26,1.1148,1.1164,1.10942,1.10991,100805,0,0,decisive,0.7005730659025889
2019-08-27,1.11005,1.1116,1.10857,1.10892,69836,0,0,base,0.3729372937294143
2019-08-28,1.10907,1.1098,1.10733,1.10767,74274,0,0,decisive,0.5668016194332323
2019-08-29,1.10789,1.10933,1.10419,1.10568,78267,0,0,base,0.4299610894941787
2019-08-30,1.10563,1.10603,1.0963,1.09936,81611,0,0,decisive,0.6443987667009237
2019-09-02,1.09891,1.09966,1.09579,1.09681,47814,0,0,decisive,0.5426356589147207
2019-09-03,1.0966,1.09788,1.0926,1.09747,85653,0,0,base,0.16477272727271486
2019-09-04,1.09734,1.10384,1.09684,1.10339,70952,0,0,explosive,0.8642857142857431
2019-09-05,1.10345,1.10848,1.10169,1.10343,81002,0,0,base,0.002945508100166636
2019-09-06,1.10345,1.10572,1.10203,1.10251,77154,0,0,base,0.2547425474254602
2019-09-09,1.10252,1.10679,1.10155,1.10456,69826,0,0,base,0.3893129770992512
2019-09-10,1.10463,1.10594,1.10307,1.10421,63895,0,0,base,0.1463414634146681
2019-09-11,1.10417,1.10553,1.09854,1.10096,59603,0,0,base,0.45922746781119245
2019-09-12,1.10091,1.10872,1.09268,1.10635,105657,0,0,base,0.33915211970074477
2019-09-13,1.10651,1.11097,1.10554,1.10759,76593,0,0,base,0.19889502762430217
2019-09-16,1.10739,1.10864,1.09931,1.10024,66146,0,0,decisive,0.7663451232583005
2019-09-17,1.09966,1.10745,1.09902,1.10705,93318,0,0,explosive,0.876631079478062
2019-09-18,1.1071,1.10756,1.10138,1.10277,80958,0,0,decisive,0.7006472491909211
2019-09-19,1.1028,1.10735,1.10231,1.10404,92418,0,0,base,0.24603174603172015
2019-09-20,1.10405,1.10678,1.09962,1.10194,78426,0,0,base,0.2946927374301732
2019-09-23,1.10114,1.10254,1.09662,1.09931,80761,0,0,base,0.30912162162161366
2019-09-24,1.09934,1.10243,1.09838,1.10182,78040,0,0,decisive,0.6123456790123385
2019-09-25,1.102,1.10218,1.09375,1.09429,77398,0,0,explosive,0.9145907473309801
2019-09-26,1.09409,1.09676,1.09087,1.09203,73142,0,0,base,0.3497453310696041
2019-09-27,1.09195,1.09588,1.09049,1.0941,67529,0,0,base,0.3988868274582735
2019-09-30,1.09403,1.09477,1.08847,1.08992,73234,0,0,decisive,0.6523809523809645
2019-10-01,1.08986,1.09429,1.0879,1.09335,90768,0,0,decisive,0.5461658841940611
2019-10-02,1.09322,1.09635,1.0904,1.0958,88261,0,0,base,0.43361344537816304
2019-10-03,1.09619,1.09993,1.09409,1.0964,95886,0,0,base,0.035958904109596075
2019-10-04,1.09634,1.0999,1.09571,1.0977,91577,0,0,base,0.32458233890209093
2019-10-07,1.09804,1.10005,1.09617,1.09703,69575,0,0,base,0.26030927835051176
2019-10-08,1.09704,1.09959,1.09409,1.09559,94717,0,0,base,0.2636363636363519
2019-10-09,1.09558,1.09906,1.09504,1.09678,74359,0,0,base,0.298507462686596
2019-10-10,1.09732,1.10338,1.09706,1.1005,116581,0,0,decisive,0.5031645569620109
2019-10-11,1.10055,1.10627,1.1001,1.10351,133446,0,0,base,0.4797406807131393
2019-10-14,1.10311,1.10427,1.10133,1.10257,98070,0,0,base,0.18367346938773968
2019-10-15,1.10267,1.1046,1.09914,1.10336,164286,0,0,base,0.12637362637359978
2019-10-16,1.10285,1.10856,1.10223,1.10734,171353,0,0,decisive,0.7093206951026731
2019-10-17,1.10721,1.114,1.1065,1.11255,175252,0,0,decisive,0.7119999999999809
2019-10-18,1.11247,1.11711,1.11147,1.1171,111287,0,0,explosive,0.8209219858155742
2019-10-21,1.11626,1.11794,1.11385,1.11487,100069,0,0,base,0.33985330073350295
2019-10-22,1.11489,1.1157,1.11177,1.11255,109012,0,0,decisive,0.5954198473282482
2019-10-23,1.1125,1.11405,1.11062,1.11306,90140,0,0,base,0.16326530612241594
2019-10-24,1.11298,1.11628,1.10929,1.11037,125523,0,0,base,0.37339055793992343
2019-10-25,1.11059,1.1123,1.1073,1.10797,65217,0,0,decisive,0.5240000000000012
2019-10-28,1.1078,1.11066,1.10762,1.11002,68266,0,0,decisive,0.7302631578947897
2019-10-29,1.10982,1.11186,1.10736,1.11103,79430,0,0,base,0.26888888888886386
2019-10-30,1.11128,1.11515,1.10802,1.11498,115190,0,0,decisive,0.5189340813464228
2019-10-31,1.1149,1.11756,1.11313,1.11505,122176,0,0,base,0.033860045146747
2019-11-01,1.11511,1.11719,1.11283,1.11643,98997,0,0,base,0.30275229357798444
2019-11-04,1.11686,1.11755,1.11247,1.11305,80052,0,0,decisive,0.7499999999999781
2019-11-05,1.11268,1.11401,1.10636,1.10736,109321,0,0,decisive,0.695424836601312
2019-11-06,1.10747,1.10928,1.10649,1.10668,73440,0,0,base,0.2831541218637371
2019-11-07,1.10674,1.10916,1.1036,1.10505,117815,0,0,base,0.30395683453236805
2019-11-08,1.10493,1.10553,1.10167,1.1019,79487,0,0,decisive,0.7849740932642192
2019-11-11,1.1019,1.1043,1.10164,1.10329,54853,0,0,decisive,0.5225563909774236
2019-11-12,1.10324,1.10387,1.10025,1.10077,77143,0,0,decisive,0.6823204419889508
2019-11-13,1.10077,1.10203,1.09953,1.10065,85652,0,0,base,0.048000000000044764
2019-11-14,1.1007,1.10276,1.0989,1.10193,80676,0,0,base,0.3186528497409514
2019-11-15,1.10203,1.10568,1.10144,1.10519,65761,0,0,decisive,0.7452830188678805
2019-11-18,1.10482,1.10902,1.10482,1.10723,75312,0,0,decisive,0.5738095238095319
