<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.12.23	04:00:00	1.13418	1.13418	1.13373	1.13374	3056	0	0
2021.12.23	08:00:00	1.13374	1.13406	1.13106	1.13206	9742	0	0
2021.12.23	12:00:00	1.13206	1.13306	1.12977	1.12992	16614	0	0
2021.12.23	16:00:00	1.12992	1.13367	1.12900	1.13367	20995	0	0
2021.12.23	20:00:00	1.13367	1.13379	1.13253	1.13279	4662	0	0
2021.12.24	00:00:00	1.13224	1.13295	1.13217	1.13254	8536	0	0
2021.12.24	04:00:00	1.13254	1.13349	1.13239	1.13303	10651	0	0
2021.12.24	08:00:00	1.13303	1.13415	1.13281	1.13405	5064	0	0
2021.12.24	12:00:00	1.13405	1.13436	1.13127	1.13212	13664	0	0
2021.12.24	16:00:00	1.13212	1.13279	1.13065	1.13149	23640	0	0
2021.12.24	20:00:00	1.13151	1.13227	1.13064	1.13100	8500	0	0
2021.12.27	00:00:00	1.13181	1.13229	1.13165	1.13182	1607	0	0
2021.12.27	04:00:00	1.13182	1.13249	1.13141	1.13151	3441	0	0
2021.12.27	08:00:00	1.13151	1.13346	1.13030	1.13085	9011	0	0
2021.12.27	12:00:00	1.13084	1.13231	1.13036	1.13116	10552	0	0
2021.12.27	16:00:00	1.13116	1.13315	1.13106	1.13268	11395	0	0
2021.12.27	20:00:00	1.13268	1.13304	1.13218	1.13263	3873	0	0
2021.12.28	00:00:00	1.13220	1.13313	1.13198	1.13198	3498	0	0
2021.12.28	04:00:00	1.13198	1.13288	1.13181	1.13281	4155	0	0
2021.12.28	08:00:00	1.13280	1.13310	1.13158	1.13307	9103	0	0
2021.12.28	12:00:00	1.13307	1.13332	1.13213	1.13216	9251	0	0
2021.12.28	16:00:00	1.13216	1.13229	1.12896	1.13105	14719	0	0
2021.12.28	20:00:00	1.13105	1.13143	1.12990	1.13089	5060	0	0
2021.12.29	00:00:00	1.13078	1.13144	1.12975	1.13003	4080	0	0
2021.12.29	04:00:00	1.13003	1.13093	1.12979	1.13051	4686	0	0
2021.12.29	08:00:00	1.13051	1.13060	1.12738	1.12798	9885	0	0
2021.12.29	12:00:00	1.12798	1.13220	1.12784	1.13181	18667	0	0
2021.12.29	16:00:00	1.13181	1.13689	1.13129	1.13373	21531	0	0
2021.12.29	20:00:00	1.13373	1.13523	1.13346	1.13476	6185	0	0
2021.12.30	00:00:00	1.13442	1.13598	1.13431	1.13459	4131	0	0
2021.12.30	04:00:00	1.13459	1.13473	1.13248	1.13258	4399	0	0
2021.12.30	08:00:00	1.13258	1.13268	1.12998	1.13016	10235	0	0
2021.12.30	12:00:00	1.13015	1.13445	1.13002	1.13038	15426	0	0
2021.12.30	16:00:00	1.13038	1.13400	1.12984	1.13152	17289	0	0
2021.12.30	20:00:00	1.13151	1.13304	1.13038	1.13245	4990	0	0
2021.12.31	00:00:00	1.13208	1.13286	1.13189	1.13199	4452	0	0
2021.12.31	04:00:00	1.13200	1.13255	1.13094	1.13107	3263	0	0
2021.12.31	08:00:00	1.13108	1.13362	1.13033	1.13285	8978	0	0
2021.12.31	12:00:00	1.13285	1.13534	1.13121	1.13484	16305	0	0
2021.12.31	16:00:00	1.13484	1.13863	1.13381	1.13863	20875	0	0
2021.12.31	20:00:00	1.13863	1.13863	1.13748	1.13847	1121	0	0
2022.01.03	00:00:00	1.13618	1.13653	1.13501	1.13586	2274	0	0
2022.01.03	04:00:00	1.13586	1.13587	1.13361	1.13379	4521	0	0
2022.01.03	08:00:00	1.13378	1.13564	1.13350	1.13517	12659	0	0
2022.01.03	12:00:00	1.13517	1.13662	1.13460	1.13507	18030	0	0
2022.01.03	16:00:00	1.13507	1.13518	1.12797	1.12838	22095	0	0
2022.01.03	20:00:00	1.12839	1.13003	1.12833	1.12978	6816	0	0
2022.01.04	00:00:00	1.12937	1.13088	1.12930	1.13065	5002	0	0
2022.01.04	04:00:00	1.13065	1.13094	1.12955	1.13048	5820	0	0
2022.01.04	08:00:00	1.13048	1.13082	1.12833	1.13021	15763	0	0
2022.01.04	12:00:00	1.13021	1.13055	1.12724	1.12798	19670	0	0
2022.01.04	16:00:00	1.12799	1.13224	1.12774	1.12936	27738	0	1
2022.01.04	20:00:00	1.12937	1.12942	1.12779	1.12862	7143	0	0
2022.01.05	00:00:00	1.12840	1.12887	1.12770	1.12856	4079	0	0
2022.01.05	04:00:00	1.12856	1.12969	1.12850	1.12938	4380	0	0
2022.01.05	08:00:00	1.12938	1.13110	1.12929	1.13060	12064	0	0
2022.01.05	12:00:00	1.13060	1.13287	1.13030	1.13237	20749	0	1
2022.01.05	16:00:00	1.13237	1.13465	1.13210	1.13414	18495	0	0
2022.01.05	20:00:00	1.13414	1.13446	1.13022	1.13130	15372	0	0
2022.01.06	00:00:00	1.13110	1.13187	1.13049	1.13166	4334	0	0
2022.01.06	04:00:00	1.13166	1.13205	1.13070	1.13091	6242	0	0
2022.01.06	08:00:00	1.13091	1.13094	1.12845	1.13051	14937	0	0
2022.01.06	12:00:00	1.13051	1.13269	1.13021	1.13122	20286	0	1
2022.01.06	16:00:00	1.13122	1.13319	1.12900	1.12957	28132	0	0
2022.01.06	20:00:00	1.12956	1.12999	1.12862	1.12986	6106	0	0
2022.01.07	00:00:00	1.12959	1.13008	1.12901	1.13007	4148	0	0
2022.01.07	04:00:00	1.13007	1.13034	1.12952	1.13022	4006	0	0
2022.01.07	08:00:00	1.13022	1.13174	1.12981	1.13149	11403	0	0
2022.01.07	12:00:00	1.13148	1.13226	1.12923	1.13015	21677	0	1
2022.01.07	16:00:00	1.13015	1.13585	1.12987	1.13568	25763	0	1
2022.01.07	20:00:00	1.13568	1.13648	1.13549	1.13594	4945	0	0
2022.01.10	00:00:00	1.13554	1.13603	1.13496	1.13503	4862	0	0
2022.01.10	04:00:00	1.13503	1.13519	1.13320	1.13348	4639	0	0
2022.01.10	08:00:00	1.13348	1.13445	1.13206	1.13265	16676	0	0
2022.01.10	12:00:00	1.13265	1.13363	1.12949	1.12970	20641	0	1
2022.01.10	16:00:00	1.12970	1.13347	1.12850	1.13285	27595	0	1
2022.01.10	20:00:00	1.13285	1.13311	1.13200	1.13296	8433	0	0
2022.01.11	00:00:00	1.13240	1.13418	1.13230	1.13364	4869	0	0
2022.01.11	04:00:00	1.13364	1.13443	1.13345	1.13389	4985	0	0
2022.01.11	08:00:00	1.13389	1.13519	1.13287	1.13332	15380	0	0
2022.01.11	12:00:00	1.13332	1.13435	1.13231	1.13258	18744	0	1
2022.01.11	16:00:00	1.13258	1.13686	1.13128	1.13541	21728	0	1
2022.01.11	20:00:00	1.13541	1.13754	1.13520	1.13691	6460	0	0
2022.01.12	00:00:00	1.13654	1.13735	1.13643	1.13701	4469	0	0
2022.01.12	04:00:00	1.13701	1.13779	1.13679	1.13733	4846	0	0
2022.01.12	08:00:00	1.13733	1.13750	1.13550	1.13671	11910	0	0
2022.01.12	12:00:00	1.13670	1.14154	1.13546	1.14098	26928	0	1
2022.01.12	16:00:00	1.14098	1.14454	1.13945	1.14439	39776	0	1
2022.01.12	20:00:00	1.14439	1.14528	1.14382	1.14403	11562	0	0
2022.01.13	00:00:00	1.14403	1.14483	1.14360	1.14390	5624	0	0
2022.01.13	04:00:00	1.14390	1.14473	1.14358	1.14411	4340	0	0
2022.01.13	08:00:00	1.14411	1.14783	1.14385	1.14713	19305	0	0
2022.01.13	12:00:00	1.14713	1.14776	1.14531	1.14719	31487	0	1
2022.01.13	16:00:00	1.14720	1.14817	1.14470	1.14614	34877	0	1
2022.01.13	20:00:00	1.14614	1.14663	1.14508	1.14548	11419	0	0
2022.01.14	00:00:00	1.14550	1.14682	1.14513	1.14661	6890	0	0
2022.01.14	04:00:00	1.14661	1.14828	1.14626	1.14788	7015	0	0
2022.01.14	08:00:00	1.14788	1.14806	1.14571	1.14581	23892	0	0
2022.01.14	12:00:00	1.14581	1.14609	1.14332	1.14382	30518	0	1
2022.01.14	16:00:00	1.14382	1.14500	1.13984	1.14019	45468	0	0
2022.01.14	20:00:00	1.14020	1.14177	1.14011	1.14163	6429	0	0
2022.01.17	00:00:00	1.14124	1.14158	1.14002	1.14047	5624	0	0
2022.01.17	04:00:00	1.14048	1.14226	1.14038	1.14190	4203	0	0
2022.01.17	08:00:00	1.14190	1.14345	1.14119	1.14237	16612	0	0
2022.01.17	12:00:00	1.14237	1.14265	1.13918	1.14015	19864	0	1
2022.01.17	16:00:00	1.14015	1.14159	1.13954	1.14116	20785	0	1
2022.01.17	20:00:00	1.14117	1.14137	1.14047	1.14053	1907	0	0
2022.01.18	00:00:00	1.14070	1.14207	1.14047	1.14189	4774	0	0
2022.01.18	04:00:00	1.14189	1.14216	1.13852	1.13970	12190	0	0
2022.01.18	08:00:00	1.13970	1.14059	1.13858	1.13948	37858	0	0
2022.01.18	12:00:00	1.13948	1.13993	1.13628	1.13781	33558	0	1
2022.01.18	16:00:00	1.13782	1.13787	1.13203	1.13225	41761	0	1
2022.01.18	20:00:00	1.13225	1.13346	1.13146	1.13277	14878	0	0
2022.01.19	00:00:00	1.13236	1.13306	1.13189	1.13222	8616	0	0
2022.01.19	04:00:00	1.13222	1.13337	1.13201	1.13300	6227	0	0
2022.01.19	08:00:00	1.13300	1.13482	1.13271	1.13398	29494	0	0
2022.01.19	12:00:00	1.13398	1.13507	1.13330	1.13438	26913	0	1
2022.01.19	16:00:00	1.13439	1.13571	1.13359	1.13439	38266	0	1
2022.01.19	20:00:00	1.13440	1.13548	1.13416	1.13435	10967	0	0
2022.01.20	00:00:00	1.13421	1.13654	1.13403	1.13602	6095	0	0
2022.01.20	04:00:00	1.13602	1.13611	1.13454	1.13497	7374	0	0
2022.01.20	08:00:00	1.13497	1.13690	1.13433	1.13472	25858	0	0
2022.01.20	12:00:00	1.13473	1.13580	1.13312	1.13516	30554	0	1
2022.01.20	16:00:00	1.13516	1.13576	1.13263	1.13271	39234	0	1
2022.01.20	20:00:00	1.13271	1.13295	1.13031	1.13100	12580	0	0
2022.01.21	00:00:00	1.13104	1.13178	1.13009	1.13175	7971	0	0
2022.01.21	04:00:00	1.13175	1.13351	1.13156	1.13254	7839	0	0
2022.01.21	08:00:00	1.13254	1.13454	1.13226	1.13392	26937	0	0
2022.01.21	12:00:00	1.13391	1.13518	1.13256	1.13500	23554	0	1
2022.01.21	16:00:00	1.13500	1.13599	1.13371	1.13454	43431	0	1
2022.01.21	20:00:00	1.13455	1.13492	1.13384	1.13421	9339	0	0
2022.01.24	00:00:00	1.13394	1.13451	1.13325	1.13371	5761	0	0
2022.01.24	04:00:00	1.13372	1.13379	1.13168	1.13178	6138	0	0
2022.01.24	08:00:00	1.13179	1.13364	1.13095	1.13253	31192	0	0
2022.01.24	12:00:00	1.13253	1.13282	1.12946	1.12956	38458	0	1
2022.01.24	16:00:00	1.12956	1.13294	1.12903	1.13279	53979	0	1
2022.01.24	20:00:00	1.13279	1.13352	1.13178	1.13254	17832	0	0
2022.01.25	00:00:00	1.13211	1.13286	1.13163	1.13167	6363	0	0
2022.01.25	04:00:00	1.13168	1.13185	1.13081	1.13099	6965	0	0
2022.01.25	08:00:00	1.13099	1.13158	1.12843	1.12875	32730	0	0
2022.01.25	12:00:00	1.12876	1.12908	1.12663	1.12755	31118	0	1
2022.01.25	16:00:00	1.12755	1.12891	1.12632	1.12877	43551	0	1
2022.01.25	20:00:00	1.12877	1.13070	1.12862	1.13027	11267	0	0
2022.01.26	00:00:00	1.12993	1.13059	1.12983	1.13053	3973	0	0
2022.01.26	04:00:00	1.13053	1.13107	1.13007	1.13045	5965	0	0
2022.01.26	08:00:00	1.13045	1.13052	1.12831	1.12867	21355	0	0
2022.01.26	12:00:00	1.12867	1.12881	1.12716	1.12824	26219	0	1
2022.01.26	16:00:00	1.12824	1.12965	1.12738	1.12880	37906	0	1
2022.01.26	20:00:00	1.12881	1.13007	1.12355	1.12423	63665	0	0
2022.01.27	00:00:00	1.12408	1.12434	1.12305	1.12329	9006	0	0
2022.01.27	04:00:00	1.12329	1.12335	1.12155	1.12200	9117	0	0
2022.01.27	08:00:00	1.12200	1.12216	1.11929	1.11963	36309	0	0
2022.01.27	12:00:00	1.11963	1.12010	1.11347	1.11493	46449	0	1
2022.01.27	16:00:00	1.11493	1.11622	1.11313	1.11391	51516	0	1
2022.01.27	20:00:00	1.11391	1.11495	1.11355	1.11437	15196	0	0
2022.01.28	00:00:00	1.11452	1.11483	1.11380	1.11475	6635	0	0
2022.01.28	04:00:00	1.11474	1.11558	1.11464	1.11542	7427	0	0
2022.01.28	08:00:00	1.11542	1.11548	1.11214	1.11325	34104	0	0
2022.01.28	12:00:00	1.11325	1.11688	1.11254	1.11686	44388	0	1
2022.01.28	16:00:00	1.11687	1.11736	1.11382	1.11511	55306	0	1
2022.01.28	20:00:00	1.11512	1.11561	1.11412	1.11476	10033	0	0
2022.01.31	00:00:00	1.11449	1.11580	1.11380	1.11578	7779	0	0
2022.01.31	04:00:00	1.11578	1.11659	1.11547	1.11649	6293	0	0
2022.01.31	08:00:00	1.11649	1.11824	1.11606	1.11747	27411	0	1
2022.01.31	12:00:00	1.11746	1.11939	1.11463	1.11931	36277	0	1
2022.01.31	16:00:00	1.11931	1.12196	1.11833	1.12191	52870	0	1
2022.01.31	20:00:00	1.12191	1.12478	1.12182	1.12334	16223	0	0
2022.02.01	00:00:00	1.12322	1.12335	1.12208	1.12263	5865	0	0
2022.02.01	04:00:00	1.12263	1.12452	1.12255	1.12403	8070	0	0
2022.02.01	08:00:00	1.12403	1.12696	1.12341	1.12611	33376	0	0
2022.02.01	12:00:00	1.12611	1.12789	1.12533	1.12658	33034	0	1
2022.02.01	16:00:00	1.12658	1.12744	1.12343	1.12449	50517	0	1
2022.02.01	20:00:00	1.12449	1.12737	1.12428	1.12730	12171	0	0
2022.02.02	00:00:00	1.12692	1.12769	1.12682	1.12763	3821	0	0
2022.02.02	04:00:00	1.12763	1.12779	1.12707	1.12732	3652	0	0
2022.02.02	08:00:00	1.12732	1.12944	1.12665	1.12932	24085	0	0
2022.02.02	12:00:00	1.12932	1.13300	1.12897	1.13113	32723	0	1
2022.02.02	16:00:00	1.13113	1.13211	1.12924	1.13113	38139	0	1
2022.02.02	20:00:00	1.13112	1.13144	1.13022	1.13054	9040	0	0
2022.02.03	00:00:00	1.13041	1.13054	1.12932	1.13001	4413	0	0
2022.02.03	04:00:00	1.13001	1.13083	1.12946	1.13008	6752	0	0
2022.02.03	08:00:00	1.13007	1.13026	1.12838	1.12841	22931	0	1
2022.02.03	12:00:00	1.12841	1.13650	1.12669	1.13650	58691	0	1
2022.02.03	16:00:00	1.13656	1.14514	1.13616	1.14439	86622	0	1
2022.02.03	20:00:00	1.14439	1.14499	1.14260	1.14392	16025	0	0
2022.02.04	00:00:00	1.14331	1.14541	1.14319	1.14519	6040	0	0
2022.02.04	04:00:00	1.14519	1.14718	1.14489	1.14601	7353	0	0
2022.02.04	08:00:00	1.14600	1.14687	1.14397	1.14632	39063	0	0
2022.02.04	12:00:00	1.14632	1.14837	1.14217	1.14362	53791	0	1
2022.02.04	16:00:00	1.14362	1.14626	1.14116	1.14543	63020	0	1
2022.02.04	20:00:00	1.14542	1.14642	1.14475	1.14520	8610	0	0
2022.02.07	00:00:00	1.14577	1.14611	1.14394	1.14415	7165	0	0
2022.02.07	04:00:00	1.14415	1.14427	1.14247	1.14308	8960	0	0
2022.02.07	08:00:00	1.14308	1.14493	1.14151	1.14237	32000	0	0
2022.02.07	12:00:00	1.14237	1.14589	1.14161	1.14398	29178	0	0
2022.02.07	16:00:00	1.14398	1.14511	1.14173	1.14185	16834	0	1
2022.02.07	20:00:00	1.14185	1.14438	1.14171	1.14394	5699	0	0
2022.02.08	00:00:00	1.14371	1.14488	1.14334	1.14357	6074	0	0
2022.02.08	04:00:00	1.14357	1.14359	1.14152	1.14168	8268	0	0
2022.02.08	08:00:00	1.14168	1.14235	1.13963	1.14055	14984	0	0
2022.02.08	12:00:00	1.14056	1.14336	1.14005	1.14092	12675	0	1
2022.02.08	16:00:00	1.14092	1.14237	1.14032	1.14203	11889	0	1
2022.02.08	20:00:00	1.14203	1.14239	1.14016	1.14171	5857	0	0
2022.02.09	00:00:00	1.14140	1.14234	1.14121	1.14229	4911	0	0
2022.02.09	04:00:00	1.14229	1.14326	1.14218	1.14223	5559	0	0
2022.02.09	08:00:00	1.14224	1.14279	1.14025	1.14262	10045	0	0
2022.02.09	12:00:00	1.14262	1.14460	1.14232	1.14360	11316	0	1
2022.02.09	16:00:00	1.14359	1.14478	1.14253	1.14369	12640	0	1
2022.02.09	20:00:00	1.14367	1.14412	1.14201	1.14233	5876	0	0
2022.02.10	00:00:00	1.14208	1.14270	1.14131	1.14196	4283	0	0
2022.02.10	04:00:00	1.14196	1.14315	1.14178	1.14262	4735	0	0
2022.02.10	08:00:00	1.14262	1.14463	1.14194	1.14434	9350	0	0
2022.02.10	12:00:00	1.14434	1.14456	1.13823	1.14073	15096	0	1
2022.02.10	16:00:00	1.14073	1.14949	1.13748	1.14643	26002	0	1
2022.02.10	20:00:00	1.14643	1.14750	1.14070	1.14289	14814	0	0
2022.02.11	00:00:00	1.14277	1.14298	1.13857	1.14023	10568	0	0
2022.02.11	04:00:00	1.14023	1.14068	1.13749	1.13866	6714	0	0
2022.02.11	08:00:00	1.13866	1.13981	1.13700	1.13860	13518	0	0
2022.02.11	12:00:00	1.13859	1.14181	1.13838	1.13913	10947	0	1
2022.02.11	16:00:00	1.13913	1.14082	1.13799	1.13962	15285	0	1
2022.02.11	20:00:00	1.13962	1.13994	1.13296	1.13475	26339	0	0
2022.02.14	00:00:00	1.13380	1.13692	1.13380	1.13537	10231	0	0
2022.02.14	04:00:00	1.13535	1.13537	1.13405	1.13510	6709	0	0
2022.02.14	08:00:00	1.13510	1.13520	1.13038	1.13114	34608	0	0
2022.02.14	12:00:00	1.13114	1.13425	1.13007	1.13148	46324	0	1
2022.02.14	16:00:00	1.13146	1.13212	1.12916	1.13109	43923	0	1
2022.02.14	20:00:00	1.13110	1.13143	1.12798	1.13077	28550	0	1
2022.02.15	00:00:00	1.13024	1.13146	1.13008	1.13105	4164	0	0
2022.02.15	04:00:00	1.13105	1.13225	1.13092	1.13177	7071	0	0
2022.02.15	08:00:00	1.13177	1.13504	1.13094	1.13459	31730	0	0
2022.02.15	12:00:00	1.13459	1.13600	1.13365	1.13550	34962	0	1
2022.02.15	16:00:00	1.13550	1.13682	1.13202	1.13587	41798	0	1
2022.02.15	20:00:00	1.13587	1.13643	1.13545	1.13594	10659	0	0
2022.02.16	00:00:00	1.13566	1.13607	1.13487	1.13519	4351	0	0
2022.02.16	04:00:00	1.13519	1.13555	1.13449	1.13535	5442	0	0
2022.02.16	08:00:00	1.13535	1.13955	1.13534	1.13771	25521	0	0
2022.02.16	12:00:00	1.13772	1.13883	1.13545	1.13629	34195	0	1
2022.02.16	16:00:00	1.13629	1.13829	1.13531	1.13748	33030	0	1
2022.02.16	20:00:00	1.13748	1.13958	1.13700	1.13732	20310	0	0
2022.02.17	00:00:00	1.13741	1.13848	1.13672	1.13816	5824	0	0
2022.02.17	04:00:00	1.13816	1.13850	1.13232	1.13565	23506	0	0
2022.02.17	08:00:00	1.13565	1.13861	1.13427	1.13613	49448	0	0
2022.02.17	12:00:00	1.13614	1.13793	1.13514	1.13591	37122	0	1
2022.02.17	16:00:00	1.13591	1.13794	1.13506	1.13587	46567	0	1
2022.02.17	20:00:00	1.13587	1.13672	1.13567	1.13616	10183	0	0
2022.02.18	00:00:00	1.13627	1.13713	1.13571	1.13678	7645	0	0
2022.02.18	04:00:00	1.13678	1.13714	1.13614	1.13656	7747	0	0
2022.02.18	08:00:00	1.13656	1.13772	1.13639	1.13706	22786	0	0
2022.02.18	12:00:00	1.13706	1.13724	1.13468	1.13496	30560	0	1
2022.02.18	16:00:00	1.13496	1.13542	1.13143	1.13224	46263	0	1
2022.02.18	20:00:00	1.13224	1.13357	1.13216	1.13231	10922	0	0
2022.02.21	00:00:00	1.13228	1.13580	1.13132	1.13535	11141	0	0
2022.02.21	04:00:00	1.13534	1.13680	1.13529	1.13626	8320	0	0
2022.02.21	08:00:00	1.13626	1.13905	1.13538	1.13626	25209	0	1
2022.02.21	12:00:00	1.13626	1.13666	1.13206	1.13297	24891	0	1
2022.02.21	16:00:00	1.13296	1.13493	1.13250	1.13378	25217	0	0
2022.02.21	20:00:00	1.13378	1.13429	1.13067	1.13106	6346	0	0
2022.02.22	00:00:00	1.13091	1.13199	1.12962	1.13037	8461	0	0
2022.02.22	04:00:00	1.13037	1.13095	1.12879	1.13067	10967	0	0
2022.02.22	08:00:00	1.13066	1.13367	1.12925	1.13189	43753	0	1
2022.02.22	12:00:00	1.13189	1.13668	1.13184	1.13413	47873	0	1
2022.02.22	16:00:00	1.13414	1.13542	1.13249	1.13339	44477	0	1
2022.02.22	20:00:00	1.13339	1.13410	1.13219	1.13261	17127	0	0
2022.02.23	00:00:00	1.13266	1.13361	1.13239	1.13351	3652	0	0
2022.02.23	04:00:00	1.13351	1.13389	1.13199	1.13256	4967	0	0
2022.02.23	08:00:00	1.13256	1.13590	1.13159	1.13553	23240	0	1
2022.02.23	12:00:00	1.13553	1.13583	1.13363	1.13515	24485	0	1
2022.02.23	16:00:00	1.13515	1.13519	1.13059	1.13115	35289	0	1
2022.02.23	20:00:00	1.13113	1.13124	1.13011	1.13033	11851	0	0
2022.02.24	00:00:00	1.13047	1.13088	1.12750	1.12932	9729	0	0
2022.02.24	04:00:00	1.12932	1.12940	1.12083	1.12379	52691	0	0
2022.02.24	08:00:00	1.12379	1.12624	1.12090	1.12116	78509	0	1
2022.02.24	12:00:00	1.12114	1.12122	1.11527	1.11603	82528	0	1
2022.02.24	16:00:00	1.11603	1.11787	1.11062	1.11660	87954	0	1
2022.02.24	20:00:00	1.11660	1.12210	1.11598	1.11929	44979	0	0
2022.02.25	00:00:00	1.11926	1.12095	1.11863	1.12035	13166	0	0
2022.02.25	04:00:00	1.12035	1.12286	1.11986	1.12253	14460	0	0
2022.02.25	08:00:00	1.12253	1.12255	1.11692	1.11810	53747	0	1
2022.02.25	12:00:00	1.11811	1.12414	1.11659	1.12356	55642	0	1
2022.02.25	16:00:00	1.12357	1.12672	1.12185	1.12409	59559	0	1
2022.02.25	20:00:00	1.12409	1.12741	1.12409	1.12722	20071	0	1
2022.02.28	00:00:00	1.11431	1.11947	1.11431	1.11715	41093	0	0
2022.02.28	04:00:00	1.11716	1.11741	1.11422	1.11565	22449	0	0
2022.02.28	08:00:00	1.11566	1.12002	1.11545	1.11778	65730	0	0
2022.02.28	12:00:00	1.11778	1.12320	1.11778	1.12126	60961	0	1
2022.02.28	16:00:00	1.12126	1.12465	1.11971	1.12052	62487	0	1
2022.02.28	20:00:00	1.12051	1.12236	1.12035	1.12195	19528	0	0
2022.03.01	00:00:00	1.12188	1.12209	1.12018	1.12019	7278	0	0
2022.03.01	04:00:00	1.12019	1.12055	1.11908	1.11961	8897	0	0
2022.03.01	08:00:00	1.11961	1.12331	1.11898	1.11939	41255	0	0
2022.03.01	12:00:00	1.11946	1.11988	1.11403	1.11600	64337	0	1
2022.03.01	16:00:00	1.11600	1.11621	1.10896	1.11086	66636	0	1
2022.03.01	20:00:00	1.11086	1.11382	1.10985	1.11236	31236	0	0
2022.03.02	00:00:00	1.11196	1.11357	1.11172	1.11283	10871	0	0
2022.03.02	04:00:00	1.11283	1.11320	1.11113	1.11152	12589	0	0
2022.03.02	08:00:00	1.11152	1.11182	1.10590	1.10829	57907	0	0
2022.03.02	12:00:00	1.10830	1.11197	1.10759	1.11027	57740	0	1
2022.03.02	16:00:00	1.11027	1.11437	1.10574	1.11028	83249	0	1
2022.03.02	20:00:00	1.11028	1.11344	1.10999	1.11240	23761	0	0
2022.03.03	00:00:00	1.11149	1.11217	1.10942	1.10983	11560	0	0
2022.03.03	04:00:00	1.10983	1.11068	1.10900	1.11022	11852	0	0
2022.03.03	08:00:00	1.11022	1.11064	1.10717	1.10798	29654	0	0
2022.03.03	12:00:00	1.10798	1.10970	1.10645	1.10838	30927	0	1
2022.03.03	16:00:00	1.10838	1.10952	1.10334	1.10519	62236	0	1
2022.03.03	20:00:00	1.10520	1.10667	1.10472	1.10662	18101	0	0
2022.03.04	00:00:00	1.10647	1.10680	1.10100	1.10491	37108	0	0
2022.03.04	04:00:00	1.10491	1.10494	1.10194	1.10286	24735	0	0
2022.03.04	08:00:00	1.10286	1.10319	1.10082	1.10139	34001	0	0
2022.03.04	12:00:00	1.10139	1.10198	1.08855	1.09064	55508	0	1
2022.03.04	16:00:00	1.09064	1.09282	1.08959	1.09236	60135	0	1
2022.03.04	20:00:00	1.09236	1.09399	1.09099	1.09310	23828	0	0
2022.03.07	00:00:00	1.09234	1.09283	1.08215	1.08422	38871	0	0
2022.03.07	04:00:00	1.08421	1.08873	1.08360	1.08771	30864	0	0
2022.03.07	08:00:00	1.08771	1.08978	1.08501	1.08583	62532	0	0
2022.03.07	12:00:00	1.08583	1.09251	1.08060	1.08975	83376	0	1
2022.03.07	16:00:00	1.08975	1.09326	1.08486	1.08758	75467	0	1
2022.03.07	20:00:00	1.08758	1.09005	1.08457	1.08523	32130	0	0
2022.03.08	00:00:00	1.08522	1.08806	1.08487	1.08757	12586	0	0
2022.03.08	04:00:00	1.08757	1.08850	1.08558	1.08596	18324	0	0
2022.03.08	08:00:00	1.08596	1.09218	1.08510	1.08876	85091	0	0
2022.03.08	12:00:00	1.08877	1.09212	1.08652	1.09146	72964	0	1
2022.03.08	16:00:00	1.09145	1.09562	1.08718	1.09420	113345	0	1
2022.03.08	20:00:00	1.09420	1.09583	1.08971	1.09023	60826	0	0
2022.03.09	00:00:00	1.08953	1.09201	1.08899	1.09149	11904	0	0
2022.03.09	04:00:00	1.09151	1.09296	1.09051	1.09180	12731	0	0
2022.03.09	08:00:00	1.09180	1.09729	1.09093	1.09697	51331	0	0
2022.03.09	12:00:00	1.09697	1.10163	1.09416	1.10137	62546	0	1
2022.03.09	16:00:00	1.10137	1.10952	1.10040	1.10928	96300	0	1
2022.03.09	20:00:00	1.10928	1.10949	1.10616	1.10732	28478	0	0
2022.03.10	00:00:00	1.10685	1.10781	1.10417	1.10513	19391	0	0
2022.03.10	04:00:00	1.10513	1.10626	1.10454	1.10587	11407	0	0
2022.03.10	08:00:00	1.10587	1.10800	1.10262	1.10413	72510	0	0
2022.03.10	12:00:00	1.10413	1.11213	1.10254	1.10661	100374	0	1
2022.03.10	16:00:00	1.10665	1.10699	1.09798	1.09903	85918	0	1
2022.03.10	20:00:00	1.09904	1.09939	1.09762	1.09876	17609	0	0
2022.03.11	00:00:00	1.09867	1.10191	1.09806	1.09881	14081	0	0
2022.03.11	04:00:00	1.09881	1.10104	1.09877	1.09973	13655	0	0
2022.03.11	08:00:00	1.09973	1.10088	1.09600	1.09674	53557	0	0
2022.03.11	12:00:00	1.09674	1.10434	1.09658	1.09982	90657	0	1
2022.03.11	16:00:00	1.09982	1.10016	1.09124	1.09168	78211	0	1
2022.03.11	20:00:00	1.09168	1.09212	1.09019	1.09142	24685	0	0
2022.03.14	00:00:00	1.09228	1.09386	1.09095	1.09306	15246	0	0
2022.03.14	04:00:00	1.09306	1.09376	1.09003	1.09163	28128	0	1
2022.03.14	08:00:00	1.09163	1.09601	1.09084	1.09560	34945	0	1
2022.03.14	12:00:00	1.09560	1.09897	1.09399	1.09568	55567	0	1
2022.03.14	16:00:00	1.09568	1.09938	1.09349	1.09748	58551	0	1
2022.03.14	20:00:00	1.09746	1.09793	1.09390	1.09393	25687	0	1
2022.03.15	00:00:00	1.09402	1.09554	1.09254	1.09511	14858	0	1
