<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.09	12:00:00	1.18323	1.18810	1.18288	1.18772	23276	0	1
2021.07.12	00:00:00	1.18659	1.18802	1.18560	1.18705	15203	0	1
2021.07.12	12:00:00	1.18705	1.18742	1.18362	1.18605	23125	0	1
2021.07.13	00:00:00	1.18586	1.18752	1.18412	1.18498	14262	0	1
2021.07.13	12:00:00	1.18498	1.18509	1.17721	1.17766	30196	0	1
2021.07.14	00:00:00	1.17732	1.17995	1.17719	1.17838	15834	0	1
2021.07.14	12:00:00	1.17838	1.18388	1.17760	1.18374	28878	0	1
2021.07.15	00:00:00	1.18356	1.18506	1.18212	1.18490	19031	0	1
2021.07.15	12:00:00	1.18490	1.18498	1.17962	1.18114	29246	0	1
2021.07.16	00:00:00	1.18060	1.18195	1.17971	1.18180	16285	0	1
2021.07.16	12:00:00	1.18180	1.18223	1.17922	1.18056	25926	0	1
2021.07.19	00:00:00	1.18053	1.18139	1.17655	1.17731	16464	0	1
2021.07.19	12:00:00	1.17731	1.18245	1.17638	1.18000	38279	0	1
2021.07.20	00:00:00	1.17956	1.18021	1.17721	1.17877	20565	0	1
2021.07.20	12:00:00	1.17877	1.18025	1.17556	1.17809	33328	0	1
2021.07.21	00:00:00	1.17784	1.17831	1.17520	1.17794	15582	0	1
2021.07.21	12:00:00	1.17796	1.18048	1.17597	1.17935	28334	0	1
2021.07.22	00:00:00	1.17883	1.18020	1.17792	1.17966	13707	0	1
2021.07.22	12:00:00	1.17966	1.18304	1.17573	1.17700	35207	0	1
2021.07.23	00:00:00	1.17653	1.17864	1.17603	1.17745	13838	0	1
2021.07.23	12:00:00	1.17745	1.17809	1.17544	1.17690	22526	0	1
2021.07.26	00:00:00	1.17672	1.18001	1.17633	1.17839	16426	0	1
2021.07.26	12:00:00	1.17838	1.18172	1.17793	1.18024	23860	0	1
2021.07.27	00:00:00	1.18030	1.18121	1.17700	1.17778	16854	0	1
2021.07.27	12:00:00	1.17776	1.18411	1.17744	1.18155	28205	0	1
2021.07.28	00:00:00	1.18132	1.18302	1.18022	1.18291	13681	0	1
2021.07.28	12:00:00	1.18290	1.18496	1.17722	1.18436	36781	0	1
2021.07.29	00:00:00	1.18427	1.18794	1.18397	1.18764	17495	0	1
2021.07.29	12:00:00	1.18764	1.18928	1.18692	1.18853	22852	0	1
2021.07.30	00:00:00	1.18846	1.19074	1.18751	1.19067	14826	0	1
2021.07.30	12:00:00	1.19067	1.19087	1.18515	1.18730	27803	0	1
2021.08.02	00:00:00	1.18617	1.18885	1.18524	1.18847	14350	0	1
2021.08.02	12:00:00	1.18846	1.18968	1.18652	1.18720	22234	0	1
2021.08.03	00:00:00	1.18679	1.18853	1.18679	1.18837	16566	0	1
2021.08.03	12:00:00	1.18835	1.18933	1.18536	1.18637	20499	0	1
2021.08.04	00:00:00	1.18604	1.18800	1.18420	1.18509	11941	0	1
2021.08.04	12:00:00	1.18508	1.18996	1.18328	1.18376	25227	0	1
2021.08.05	00:00:00	1.18358	1.18496	1.18301	1.18370	13243	0	1
2021.08.05	12:00:00	1.18371	1.18573	1.18281	1.18308	23936	0	1
2021.08.06	00:00:00	1.18304	1.18354	1.18074	1.18110	10867	0	1
2021.08.06	12:00:00	1.18110	1.18127	1.17542	1.17612	25444	0	1
2021.08.09	00:00:00	1.17492	1.17667	1.17425	1.17548	15105	0	1
2021.08.09	12:00:00	1.17548	1.17689	1.17349	1.17355	22238	0	1
2021.08.10	00:00:00	1.17240	1.17429	1.17240	1.17321	12342	0	1
2021.08.10	12:00:00	1.17320	1.17320	1.17099	1.17203	18390	0	1
2021.08.11	00:00:00	1.17181	1.17256	1.17060	1.17125	10225	0	1
2021.08.11	12:00:00	1.17125	1.17541	1.17085	1.17404	24832	0	1
2021.08.12	00:00:00	1.17362	1.17482	1.17328	1.17467	10595	0	1
2021.08.12	12:00:00	1.17465	1.17472	1.17237	1.17339	16831	0	1
2021.08.13	00:00:00	1.17307	1.17429	1.17293	1.17422	8549	0	1
2021.08.13	12:00:00	1.17423	1.18047	1.17405	1.17959	19059	0	1
2021.08.16	00:00:00	1.17944	1.18010	1.17787	1.17872	26769	0	0
2021.08.16	12:00:00	1.17872	1.17905	1.17674	1.17763	45682	0	0
2021.08.17	00:00:00	1.17744	1.17845	1.17603	1.17772	39210	0	0
2021.08.17	12:00:00	1.17772	1.17776	1.17082	1.17098	62089	0	0
2021.08.18	00:00:00	1.17086	1.17296	1.17019	1.17203	27427	0	0
2021.08.18	12:00:00	1.17203	1.17427	1.16938	1.17107	70217	0	0
2021.08.19	00:00:00	1.17102	1.17156	1.16659	1.16868	49520	0	0
2021.08.19	12:00:00	1.16868	1.17042	1.16726	1.16776	66819	0	0
2021.08.20	00:00:00	1.16763	1.16894	1.16707	1.16741	33776	0	0
2021.08.20	12:00:00	1.16741	1.17046	1.16639	1.16996	53751	0	0
2021.08.23	00:00:00	1.16940	1.17322	1.16900	1.17309	35720	0	0
2021.08.23	12:00:00	1.17309	1.17504	1.17153	1.17445	47394	0	0
2021.08.24	00:00:00	1.17435	1.17485	1.17272	1.17285	26032	0	0
2021.08.24	12:00:00	1.17285	1.17652	1.17279	1.17576	45350	0	0
2021.08.25	00:00:00	1.17546	1.17595	1.17325	1.17512	26189	0	0
2021.08.25	12:00:00	1.17512	1.17746	1.17262	1.17725	50590	0	0
2021.08.26	00:00:00	1.17686	1.17747	1.17565	1.17589	28025	0	0
2021.08.26	12:00:00	1.17589	1.17790	1.17460	1.17519	57068	0	0
2021.08.27	00:00:00	1.17520	1.17713	1.17421	1.17510	25021	0	0
2021.08.27	12:00:00	1.17510	1.18024	1.17351	1.17958	80697	0	0
2021.08.30	00:00:00	1.17930	1.18099	1.17890	1.17987	24046	0	0
2021.08.30	12:00:00	1.17987	1.18042	1.17828	1.17968	35416	0	0
2021.08.31	00:00:00	1.17954	1.18316	1.17950	1.18204	29973	0	0
2021.08.31	12:00:00	1.18203	1.18451	1.17967	1.18090	70849	0	0
2021.09.01	00:00:00	1.18082	1.18167	1.17937	1.18140	34387	0	0
2021.09.01	12:00:00	1.18140	1.18573	1.18115	1.18389	53929	0	0
2021.09.02	00:00:00	1.18399	1.18517	1.18344	1.18455	15073	0	0
2021.09.02	12:00:00	1.18455	1.18761	1.18366	1.18758	31276	0	0
2021.09.03	00:00:00	1.18749	1.18844	1.18706	1.18748	25185	0	0
2021.09.03	12:00:00	1.18748	1.19092	1.18658	1.18773	77747	0	0
2021.09.06	00:00:00	1.18757	1.18864	1.18603	1.18641	18964	0	0
2021.09.06	12:00:00	1.18641	1.18716	1.18558	1.18687	20647	0	0
2021.09.07	00:00:00	1.18682	1.18853	1.18596	1.18762	26847	0	0
2021.09.07	12:00:00	1.18762	1.18803	1.18374	1.18497	45642	0	0
2021.09.08	00:00:00	1.18442	1.18513	1.18162	1.18215	27740	0	0
2021.09.08	12:00:00	1.18215	1.18295	1.18088	1.18151	25775	0	0
2021.09.09	00:00:00	1.18185	1.18360	1.18113	1.18339	24161	0	0
2021.09.09	12:00:00	1.18339	1.18412	1.18051	1.18232	64907	0	0
2021.09.10	00:00:00	1.18246	1.18511	1.18188	1.18478	34355	0	0
2021.09.10	12:00:00	1.18478	1.18481	1.18094	1.18109	46884	0	0
2021.09.13	00:00:00	1.18140	1.18148	1.17749	1.17895	26374	0	0
2021.09.13	12:00:00	1.17895	1.18171	1.17702	1.18105	44018	0	0
2021.09.14	00:00:00	1.18092	1.18300	1.18050	1.18212	25703	0	0
2021.09.14	12:00:00	1.18212	1.18458	1.18001	1.18045	57561	0	0
2021.09.15	00:00:00	1.18014	1.18288	1.17991	1.18261	28606	0	0
2021.09.15	12:00:00	1.18261	1.18319	1.18034	1.18155	52670	0	0
2021.09.16	00:00:00	1.18152	1.18207	1.17722	1.17728	27555	0	0
2021.09.16	12:00:00	1.17728	1.17777	1.17505	1.17686	55811	0	0
2021.09.17	00:00:00	1.17646	1.17850	1.17587	1.17773	24888	0	0
2021.09.17	12:00:00	1.17773	1.17889	1.17246	1.17259	38763	0	0
2021.09.20	00:00:00	1.17293	1.17298	1.17052	1.17096	21998	0	0
2021.09.20	12:00:00	1.17096	1.17365	1.17001	1.17278	50645	0	0
2021.09.21	00:00:00	1.17250	1.17400	1.17184	1.17342	29470	0	0
2021.09.21	12:00:00	1.17341	1.17487	1.17149	1.17253	54654	0	0
2021.09.22	00:00:00	1.17236	1.17376	1.17166	1.17342	24236	0	0
2021.09.22	12:00:00	1.17342	1.17556	1.16846	1.16899	94996	0	0
2021.09.23	00:00:00	1.16880	1.17291	1.16836	1.17210	30584	0	0
2021.09.23	12:00:00	1.17210	1.17502	1.17113	1.17395	61063	0	0
2021.09.24	00:00:00	1.17385	1.17476	1.17309	1.17359	24956	0	0
2021.09.24	12:00:00	1.17360	1.17382	1.17007	1.17210	43483	0	0
2021.09.27	00:00:00	1.17166	1.17252	1.16847	1.16894	27195	0	0
2021.09.27	12:00:00	1.16894	1.17106	1.16892	1.16960	53918	0	0
2021.09.28	00:00:00	1.16958	1.17032	1.16722	1.16805	24617	0	0
2021.09.28	12:00:00	1.16805	1.17010	1.16681	1.16835	76946	0	0
2021.09.29	00:00:00	1.16829	1.16902	1.16564	1.16638	38543	0	0
2021.09.29	12:00:00	1.16638	1.16714	1.15893	1.15962	64348	0	0
2021.09.30	00:00:00	1.15948	1.16098	1.15915	1.16042	28353	0	0
2021.09.30	12:00:00	1.16042	1.16067	1.15626	1.15755	82249	0	0
2021.10.01	00:00:00	1.15778	1.15912	1.15630	1.15787	42383	0	0
2021.10.01	12:00:00	1.15786	1.16074	1.15727	1.15929	64266	0	0
2021.10.04	00:00:00	1.15945	1.16159	1.15877	1.16126	37553	0	0
2021.10.04	12:00:00	1.16126	1.16401	1.16080	1.16195	49896	0	0
2021.10.05	00:00:00	1.16173	1.16219	1.15901	1.15989	25217	0	0
2021.10.05	12:00:00	1.15989	1.16132	1.15807	1.15975	48650	0	0
2021.10.06	00:00:00	1.15973	1.16006	1.15510	1.15520	38131	0	0
2021.10.06	12:00:00	1.15522	1.15597	1.15294	1.15574	59449	0	0
2021.10.07	00:00:00	1.15560	1.15706	1.15490	1.15602	30491	0	0
2021.10.07	12:00:00	1.15602	1.15721	1.15476	1.15534	42962	0	0
2021.10.08	00:00:00	1.15508	1.15600	1.15414	1.15535	27468	0	0
2021.10.08	12:00:00	1.15535	1.15861	1.15531	1.15743	56536	0	0
2021.10.11	00:00:00	1.15690	1.15868	1.15636	1.15699	24360	0	0
2021.10.11	12:00:00	1.15699	1.15837	1.15493	1.15542	26304	0	0
2021.10.12	00:00:00	1.15528	1.15703	1.15473	1.15619	21403	0	0
2021.10.12	12:00:00	1.15619	1.15669	1.15245	1.15305	29509	0	0
2021.10.13	00:00:00	1.15263	1.15603	1.15261	1.15564	21920	0	0
2021.10.13	12:00:00	1.15564	1.15974	1.15364	1.15952	36705	0	0
2021.10.14	00:00:00	1.15921	1.16189	1.15877	1.16162	20883	0	0
2021.10.14	12:00:00	1.16162	1.16242	1.15840	1.15973	28177	0	0
2021.10.15	00:00:00	1.15947	1.16188	1.15882	1.16031	18459	0	0
2021.10.15	12:00:00	1.16031	1.16122	1.15890	1.15985	33529	0	0
2021.10.18	00:00:00	1.15981	1.16053	1.15717	1.15808	43253	0	0
2021.10.18	12:00:00	1.15807	1.16225	1.15765	1.16113	83295	0	0
2021.10.19	00:00:00	1.16112	1.16610	1.16084	1.16602	46468	0	0
2021.10.19	12:00:00	1.16603	1.16694	1.16296	1.16325	82879	0	0
2021.10.20	00:00:00	1.16316	1.16523	1.16167	1.16258	44005	0	0
2021.10.20	12:00:00	1.16257	1.16585	1.16212	1.16502	82717	0	0
2021.10.21	00:00:00	1.16498	1.16673	1.16341	1.16419	32077	0	0
2021.10.21	12:00:00	1.16418	1.16517	1.16197	1.16229	44510	0	0
2021.10.22	00:00:00	1.16217	1.16467	1.16212	1.16410	31542	0	0
2021.10.22	12:00:00	1.16410	1.16558	1.16220	1.16441	54326	0	0
2021.10.25	00:00:00	1.16394	1.16652	1.16358	1.16498	39425	0	0
2021.10.25	12:00:00	1.16498	1.16499	1.15906	1.16102	49197	0	0
2021.10.26	00:00:00	1.16085	1.16134	1.15941	1.16086	27684	0	0
2021.10.26	12:00:00	1.16086	1.16258	1.15849	1.15974	45110	0	0
2021.10.27	00:00:00	1.15943	1.16131	1.15860	1.15949	29224	0	0
2021.10.27	12:00:00	1.15948	1.16262	1.15848	1.16031	71526	0	1
2021.10.28	00:00:00	1.16024	1.16144	1.15832	1.15900	40880	0	0
2021.10.28	12:00:00	1.15900	1.16920	1.15820	1.16847	93713	0	0
2021.10.29	00:00:00	1.16789	1.16903	1.16490	1.16507	36616	0	0
2021.10.29	12:00:00	1.16507	1.16567	1.15351	1.15623	76815	0	0
2021.11.01	00:00:00	1.15617	1.15753	1.15460	1.15722	29703	0	0
2021.11.01	12:00:00	1.15722	1.16091	1.15617	1.16072	54362	0	0
2021.11.02	00:00:00	1.16019	1.16134	1.15874	1.15885	26144	0	0
2021.11.02	12:00:00	1.15885	1.16078	1.15751	1.15790	54363	0	0
2021.11.03	00:00:00	1.15760	1.15892	1.15750	1.15856	17687	0	0
2021.11.03	12:00:00	1.15855	1.16163	1.15622	1.16112	85805	0	0
2021.11.04	00:00:00	1.16090	1.16165	1.15490	1.15530	24343	0	0
2021.11.04	12:00:00	1.15529	1.15732	1.15281	1.15540	60671	0	0
2021.11.05	00:00:00	1.15514	1.15630	1.15410	1.15493	23516	0	0
2021.11.05	12:00:00	1.15492	1.15733	1.15133	1.15664	66457	0	0
2021.11.08	00:00:00	1.15613	1.15761	1.15504	1.15613	25612	0	0
2021.11.08	12:00:00	1.15612	1.15950	1.15551	1.15871	39278	0	0
2021.11.09	00:00:00	1.15834	1.16065	1.15772	1.15935	28089	0	0
2021.11.09	12:00:00	1.15935	1.16088	1.15697	1.15946	58600	0	0
2021.11.10	00:00:00	1.15912	1.15953	1.15578	1.15776	29055	0	0
2021.11.10	12:00:00	1.15777	1.15812	1.14762	1.14770	90256	0	0
2021.11.11	00:00:00	1.14765	1.14877	1.14538	1.14631	26827	0	0
2021.11.11	12:00:00	1.14631	1.14771	1.14431	1.14491	40548	0	0
2021.11.12	00:00:00	1.14450	1.14560	1.14361	1.14426	22611	0	0
2021.11.12	12:00:00	1.14426	1.14621	1.14329	1.14434	45161	0	0
2021.11.15	00:00:00	1.14440	1.14640	1.14366	1.14486	20011	0	0
2021.11.15	12:00:00	1.14486	1.14565	1.13563	1.13688	38852	0	0
2021.11.16	00:00:00	1.13683	1.13858	1.13578	1.13611	26744	0	0
2021.11.16	12:00:00	1.13611	1.13749	1.13091	1.13185	52458	0	0
2021.11.17	00:00:00	1.13206	1.13267	1.12635	1.13125	35948	0	0
2021.11.17	12:00:00	1.13125	1.13321	1.12932	1.13226	37252	0	0
2021.11.18	00:00:00	1.13203	1.13397	1.13138	1.13317	27645	0	0
2021.11.18	12:00:00	1.13317	1.13741	1.13268	1.13731	35402	0	0
2021.11.19	00:00:00	1.13716	1.13728	1.12828	1.12992	30261	0	0
2021.11.19	12:00:00	1.12992	1.13223	1.12500	1.12832	68886	0	0
2021.11.22	00:00:00	1.12820	1.12897	1.12600	1.12801	39462	0	0
2021.11.22	12:00:00	1.12801	1.12904	1.12306	1.12364	66053	0	0
2021.11.23	00:00:00	1.12361	1.12750	1.12260	1.12590	38241	0	0
2021.11.23	12:00:00	1.12592	1.12714	1.12340	1.12491	62569	0	0
2021.11.24	00:00:00	1.12464	1.12552	1.12051	1.12077	32811	0	0
2021.11.24	12:00:00	1.12078	1.12201	1.11859	1.11987	74757	0	1
2021.11.25	00:00:00	1.11969	1.12263	1.11963	1.12230	19522	0	0
2021.11.25	12:00:00	1.12230	1.12297	1.12055	1.12059	33802	0	0
2021.11.26	00:00:00	1.12059	1.12790	1.12049	1.12644	55388	0	0
2021.11.26	12:00:00	1.12644	1.13320	1.12581	1.13145	90199	0	0
2021.11.29	00:00:00	1.13064	1.13126	1.12602	1.12858	46099	0	0
2021.11.29	12:00:00	1.12855	1.12947	1.12582	1.12925	55031	0	0
2021.11.30	00:00:00	1.12858	1.13666	1.12848	1.13635	50554	0	0
2021.11.30	12:00:00	1.13635	1.13829	1.12347	1.13398	107708	0	0
2021.12.01	00:00:00	1.13343	1.13597	1.13025	1.13255	48448	0	0
2021.12.01	12:00:00	1.13254	1.13577	1.13090	1.13194	76237	0	0
2021.12.02	00:00:00	1.13189	1.13392	1.13071	1.13243	29119	0	0
2021.12.02	12:00:00	1.13242	1.13477	1.12952	1.13000	70283	0	0
2021.12.03	00:00:00	1.12997	1.13075	1.12817	1.12974	26699	0	0
2021.12.03	12:00:00	1.12974	1.13333	1.12663	1.13088	96733	0	0
2021.12.06	00:00:00	1.13038	1.13118	1.12746	1.12970	29258	0	0
2021.12.06	12:00:00	1.12970	1.13101	1.12664	1.12844	45867	0	0
2021.12.07	00:00:00	1.12820	1.12983	1.12534	1.12746	30411	0	0
2021.12.07	12:00:00	1.12745	1.12779	1.12275	1.12689	50637	0	0
2021.12.08	00:00:00	1.12664	1.12957	1.12615	1.12850	27319	0	0
2021.12.08	12:00:00	1.12849	1.13547	1.12665	1.13442	67462	0	0
2021.12.09	00:00:00	1.13419	1.13455	1.13155	1.13190	24759	0	0
2021.12.09	12:00:00	1.13191	1.13236	1.12783	1.12925	47347	0	0
2021.12.10	00:00:00	1.12899	1.13027	1.12804	1.12821	22913	0	0
2021.12.10	12:00:00	1.12820	1.13241	1.12650	1.13166	54719	0	0
2021.12.13	00:00:00	1.13099	1.13194	1.12602	1.12683	20336	0	0
2021.12.13	12:00:00	1.12683	1.13072	1.12626	1.12866	39331	0	0
2021.12.14	00:00:00	1.12827	1.13044	1.12664	1.13012	29903	0	0
2021.12.14	12:00:00	1.13012	1.13237	1.12538	1.12566	41940	0	0
2021.12.15	00:00:00	1.12559	1.12771	1.12538	1.12715	20313	0	0
2021.12.15	12:00:00	1.12716	1.12993	1.12214	1.12935	75861	0	0
2021.12.16	00:00:00	1.12869	1.13191	1.12811	1.13133	23821	0	0
2021.12.16	12:00:00	1.13134	1.13604	1.12902	1.13318	64593	0	0
2021.12.17	00:00:00	1.13265	1.13490	1.13171	1.13341	28589	0	0
2021.12.17	12:00:00	1.13341	1.13341	1.12351	1.12374	46092	0	0
2021.12.20	00:00:00	1.12359	1.12741	1.12347	1.12620	31636	0	0
2021.12.20	12:00:00	1.12620	1.13038	1.12573	1.12771	45621	0	0
2021.12.21	00:00:00	1.12774	1.13026	1.12731	1.12951	23484	0	0
2021.12.21	12:00:00	1.12951	1.13014	1.12608	1.12810	42513	0	0
2021.12.22	00:00:00	1.12861	1.12940	1.12643	1.12831	21598	0	0
2021.12.22	12:00:00	1.12831	1.13423	1.12812	1.13283	44940	0	0
2021.12.23	00:00:00	1.13220	1.13422	1.13106	1.13206	17798	0	0
2021.12.23	12:00:00	1.13206	1.13379	1.12900	1.13279	42271	0	0
2021.12.24	00:00:00	1.13224	1.13415	1.13217	1.13405	24251	0	0
2021.12.24	12:00:00	1.13405	1.13436	1.13064	1.13100	45804	0	0
2021.12.27	00:00:00	1.13181	1.13346	1.13030	1.13085	14059	0	0
2021.12.27	12:00:00	1.13084	1.13315	1.13036	1.13263	25820	0	0
2021.12.28	00:00:00	1.13220	1.13313	1.13158	1.13307	16756	0	0
2021.12.28	12:00:00	1.13307	1.13332	1.12896	1.13089	29030	0	0
2021.12.29	00:00:00	1.13078	1.13144	1.12738	1.12798	18651	0	0
2021.12.29	12:00:00	1.12798	1.13689	1.12784	1.13476	46383	0	0
2021.12.30	00:00:00	1.13442	1.13598	1.12998	1.13016	18765	0	0
2021.12.30	12:00:00	1.13015	1.13445	1.12984	1.13245	37705	0	0
2021.12.31	00:00:00	1.13208	1.13362	1.13033	1.13285	16693	0	0
2021.12.31	12:00:00	1.13285	1.13863	1.13121	1.13847	38301	0	0
2022.01.03	00:00:00	1.13618	1.13653	1.13350	1.13517	19454	0	0
2022.01.03	12:00:00	1.13517	1.13662	1.12797	1.12978	46941	0	0
2022.01.04	00:00:00	1.12937	1.13094	1.12833	1.13021	26585	0	0
2022.01.04	12:00:00	1.13021	1.13224	1.12724	1.12862	54551	0	0
2022.01.05	00:00:00	1.12840	1.13110	1.12770	1.13060	20523	0	0
2022.01.05	12:00:00	1.13060	1.13465	1.13022	1.13130	54616	0	0
2022.01.06	00:00:00	1.13110	1.13205	1.12845	1.13051	25513	0	0
2022.01.06	12:00:00	1.13051	1.13319	1.12862	1.12986	54524	0	0
2022.01.07	00:00:00	1.12959	1.13174	1.12901	1.13149	19557	0	0
2022.01.07	12:00:00	1.13148	1.13648	1.12923	1.13594	52385	0	0
2022.01.10	00:00:00	1.13554	1.13603	1.13206	1.13265	26177	0	0
2022.01.10	12:00:00	1.13265	1.13363	1.12850	1.13296	56669	0	0
2022.01.11	00:00:00	1.13240	1.13519	1.13230	1.13332	25234	0	0
2022.01.11	12:00:00	1.13332	1.13754	1.13128	1.13691	46932	0	0
2022.01.12	00:00:00	1.13654	1.13779	1.13550	1.13671	21225	0	0
2022.01.12	12:00:00	1.13670	1.14528	1.13546	1.14403	78266	0	0
2022.01.13	00:00:00	1.14403	1.14783	1.14358	1.14713	29269	0	0
2022.01.13	12:00:00	1.14713	1.14817	1.14470	1.14548	77783	0	0
2022.01.14	00:00:00	1.14550	1.14828	1.14513	1.14581	37797	0	0
2022.01.14	12:00:00	1.14581	1.14609	1.13984	1.14163	82415	0	0
2022.01.17	00:00:00	1.14124	1.14345	1.14002	1.14237	26439	0	0
2022.01.17	12:00:00	1.14237	1.14265	1.13918	1.14053	42556	0	0
2022.01.18	00:00:00	1.14070	1.14216	1.13852	1.13948	54822	0	0
2022.01.18	12:00:00	1.13948	1.13993	1.13146	1.13277	90197	0	0
2022.01.19	00:00:00	1.13236	1.13482	1.13189	1.13398	44337	0	0
2022.01.19	12:00:00	1.13398	1.13571	1.13330	1.13435	76146	0	0
2022.01.20	00:00:00	1.13421	1.13690	1.13403	1.13472	39327	0	0
2022.01.20	12:00:00	1.13473	1.13580	1.13031	1.13100	82368	0	0
2022.01.21	00:00:00	1.13104	1.13454	1.13009	1.13392	42747	0	0
2022.01.21	12:00:00	1.13391	1.13599	1.13256	1.13421	76324	0	0
2022.01.24	00:00:00	1.13394	1.13451	1.13095	1.13253	43091	0	0
2022.01.24	12:00:00	1.13253	1.13352	1.12903	1.13254	110269	0	0
2022.01.25	00:00:00	1.13211	1.13286	1.12843	1.12875	46058	0	0
2022.01.25	12:00:00	1.12876	1.13070	1.12632	1.13027	85936	0	0
2022.01.26	00:00:00	1.12993	1.13107	1.12831	1.12867	31293	0	0
2022.01.26	12:00:00	1.12867	1.13007	1.12355	1.12423	127790	0	0
2022.01.27	00:00:00	1.12408	1.12434	1.11929	1.11963	54432	0	0
2022.01.27	12:00:00	1.11963	1.12010	1.11313	1.11437	113161	0	0
2022.01.28	00:00:00	1.11452	1.11558	1.11214	1.11325	48166	0	0
2022.01.28	12:00:00	1.11325	1.11736	1.11254	1.11476	109727	0	0
2022.01.31	00:00:00	1.11449	1.11824	1.11380	1.11747	41483	0	0
2022.01.31	12:00:00	1.11746	1.12478	1.11463	1.12334	105370	0	0
2022.02.01	00:00:00	1.12322	1.12696	1.12208	1.12611	47311	0	0
2022.02.01	12:00:00	1.12611	1.12789	1.12343	1.12730	95722	0	0
2022.02.02	00:00:00	1.12692	1.12944	1.12665	1.12932	31558	0	0
2022.02.02	12:00:00	1.12932	1.13300	1.12897	1.13054	79902	0	0
2022.02.03	00:00:00	1.13041	1.13083	1.12838	1.12841	34096	0	0
2022.02.03	12:00:00	1.12841	1.14514	1.12669	1.14392	161338	0	0
2022.02.04	00:00:00	1.14331	1.14718	1.14319	1.14632	52456	0	0
2022.02.04	12:00:00	1.14632	1.14837	1.14116	1.14520	125421	0	0
2022.02.07	00:00:00	1.14577	1.14611	1.14151	1.14237	48125	0	0
2022.02.07	12:00:00	1.14237	1.14589	1.14161	1.14394	51711	0	0
2022.02.08	00:00:00	1.14371	1.14488	1.13963	1.14055	29326	0	0
2022.02.08	12:00:00	1.14056	1.14336	1.14005	1.14171	30421	0	0
2022.02.09	00:00:00	1.14140	1.14326	1.14025	1.14262	20515	0	0
2022.02.09	12:00:00	1.14262	1.14478	1.14201	1.14233	29832	0	0
2022.02.10	00:00:00	1.14208	1.14463	1.14131	1.14434	18368	0	0
2022.02.10	12:00:00	1.14434	1.14949	1.13748	1.14289	55912	0	0
2022.02.11	00:00:00	1.14277	1.14298	1.13700	1.13860	30800	0	0
2022.02.11	12:00:00	1.13859	1.14181	1.13296	1.13475	52571	0	0
2022.02.14	00:00:00	1.13380	1.13692	1.13038	1.13114	51548	0	0
2022.02.14	12:00:00	1.13114	1.13425	1.12798	1.13077	118797	0	1
2022.02.15	00:00:00	1.13024	1.13504	1.13008	1.13459	42965	0	0
2022.02.15	12:00:00	1.13459	1.13682	1.13202	1.13594	87419	0	0
2022.02.16	00:00:00	1.13566	1.13955	1.13449	1.13771	35314	0	0
2022.02.16	12:00:00	1.13772	1.13958	1.13531	1.13732	87535	0	0
2022.02.17	00:00:00	1.13741	1.13861	1.13232	1.13613	78778	0	0
2022.02.17	12:00:00	1.13614	1.13794	1.13506	1.13616	93872	0	0
2022.02.18	00:00:00	1.13627	1.13772	1.13571	1.13706	38178	0	0
2022.02.18	12:00:00	1.13706	1.13724	1.13143	1.13231	87745	0	0
2022.02.21	00:00:00	1.13228	1.13905	1.13132	1.13626	44670	0	0
2022.02.21	12:00:00	1.13626	1.13666	1.13067	1.13106	56454	0	0
2022.02.22	00:00:00	1.13091	1.13367	1.12879	1.13189	63181	0	0
2022.02.22	12:00:00	1.13189	1.13668	1.13184	1.13261	109477	0	0
2022.02.23	00:00:00	1.13266	1.13590	1.13159	1.13553	31859	0	0
2022.02.23	12:00:00	1.13553	1.13583	1.13011	1.13033	71625	0	0
2022.02.24	00:00:00	1.13047	1.13088	1.12083	1.12116	140929	0	0
2022.02.24	12:00:00	1.12114	1.12210	1.11062	1.11929	215461	0	0
2022.02.25	00:00:00	1.11926	1.12286	1.11692	1.11810	81373	0	0
2022.02.25	12:00:00	1.11811	1.12741	1.11659	1.12722	135272	0	1
2022.02.28	00:00:00	1.11431	1.12002	1.11422	1.11778	129272	0	0
2022.02.28	12:00:00	1.11778	1.12465	1.11778	1.12195	142976	0	0
2022.03.01	00:00:00	1.12188	1.12331	1.11898	1.11939	57430	0	0
2022.03.01	12:00:00	1.11946	1.11988	1.10896	1.11236	162209	0	0
2022.03.02	00:00:00	1.11196	1.11357	1.10590	1.10829	81367	0	0
2022.03.02	12:00:00	1.10830	1.11437	1.10574	1.11240	164750	0	0
2022.03.03	00:00:00	1.11149	1.11217	1.10717	1.10798	53066	0	0
2022.03.03	12:00:00	1.10798	1.10970	1.10334	1.10662	111264	0	0
2022.03.04	00:00:00	1.10647	1.10680	1.10082	1.10139	95844	0	0
2022.03.04	12:00:00	1.10139	1.10198	1.08855	1.09310	139471	0	0
2022.03.07	00:00:00	1.09234	1.09283	1.08215	1.08583	132267	0	0
2022.03.07	12:00:00	1.08583	1.09326	1.08060	1.08523	190973	0	0
2022.03.08	00:00:00	1.08522	1.09218	1.08487	1.08876	116001	0	0
2022.03.08	12:00:00	1.08877	1.09583	1.08652	1.09023	247135	0	0
2022.03.09	00:00:00	1.08953	1.09729	1.08899	1.09697	75966	0	0
2022.03.09	12:00:00	1.09697	1.10952	1.09416	1.10732	187324	0	0
2022.03.10	00:00:00	1.10685	1.10800	1.10262	1.10413	103308	0	0
