<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.01	08:00:00	1.17995	1.18396	1.17937	1.18379	44067	0	0
2021.09.01	16:00:00	1.18380	1.18573	1.18330	1.18389	31805	0	0
2021.09.02	00:00:00	1.18399	1.18462	1.18347	1.18347	6030	0	0
2021.09.02	08:00:00	1.18347	1.18559	1.18344	1.18473	20270	0	0
2021.09.02	16:00:00	1.18473	1.18761	1.18464	1.18758	20049	0	0
2021.09.03	00:00:00	1.18749	1.18844	1.18706	1.18763	12126	0	0
2021.09.03	08:00:00	1.18763	1.19092	1.18658	1.18914	46401	0	0
2021.09.03	16:00:00	1.18914	1.19049	1.18718	1.18773	44405	0	0
2021.09.06	00:00:00	1.18757	1.18864	1.18650	1.18694	10279	0	0
2021.09.06	08:00:00	1.18694	1.18752	1.18558	1.18662	17286	0	0
2021.09.06	16:00:00	1.18662	1.18716	1.18576	1.18687	12046	0	0
2021.09.07	00:00:00	1.18682	1.18853	1.18649	1.18754	10474	0	0
2021.09.07	08:00:00	1.18754	1.18824	1.18497	1.18505	35537	0	0
2021.09.07	16:00:00	1.18505	1.18604	1.18374	1.18497	26478	0	0
2021.09.08	00:00:00	1.18442	1.18513	1.18404	1.18436	8587	0	0
2021.09.08	08:00:00	1.18436	1.18449	1.18122	1.18212	35584	0	0
2021.09.08	16:00:00	1.18212	1.18227	1.18088	1.18151	9344	0	0
2021.09.09	00:00:00	1.18185	1.18253	1.18113	1.18142	8403	0	0
2021.09.09	08:00:00	1.18142	1.18412	1.18081	1.18235	43520	0	0
2021.09.09	16:00:00	1.18235	1.18397	1.18051	1.18232	37145	0	0
2021.09.10	00:00:00	1.18246	1.18330	1.18188	1.18299	19672	0	0
2021.09.10	08:00:00	1.18299	1.18511	1.18247	1.18269	30240	0	0
2021.09.10	16:00:00	1.18269	1.18378	1.18094	1.18109	31327	0	0
2021.09.13	00:00:00	1.18140	1.18148	1.17938	1.17957	10769	0	0
2021.09.13	08:00:00	1.17957	1.17961	1.17702	1.17825	31452	0	0
2021.09.13	16:00:00	1.17825	1.18171	1.17825	1.18105	28171	0	0
2021.09.14	00:00:00	1.18092	1.18190	1.18050	1.18132	9492	0	0
2021.09.14	08:00:00	1.18132	1.18457	1.18001	1.18415	40338	0	0
2021.09.14	16:00:00	1.18415	1.18458	1.18002	1.18045	33434	0	0
2021.09.15	00:00:00	1.18014	1.18121	1.18007	1.18052	12228	0	0
2021.09.15	08:00:00	1.18052	1.18319	1.17991	1.18115	37964	0	0
2021.09.15	16:00:00	1.18115	1.18227	1.18034	1.18155	31084	0	0
2021.09.16	00:00:00	1.18152	1.18207	1.18092	1.18098	8997	0	0
2021.09.16	08:00:00	1.18098	1.18119	1.17521	1.17550	42870	0	0
2021.09.16	16:00:00	1.17550	1.17713	1.17505	1.17686	31499	0	0
2021.09.17	00:00:00	1.17646	1.17735	1.17587	1.17732	10583	0	0
2021.09.17	08:00:00	1.17732	1.17889	1.17679	1.17738	31489	0	0
2021.09.17	16:00:00	1.17738	1.17750	1.17246	1.17259	21579	0	0
2021.09.20	00:00:00	1.17293	1.17298	1.17098	1.17151	7867	0	0
2021.09.20	08:00:00	1.17151	1.17184	1.17001	1.17143	34758	0	0
2021.09.20	16:00:00	1.17143	1.17365	1.17115	1.17278	30018	0	0
2021.09.21	00:00:00	1.17250	1.17400	1.17231	1.17318	13138	0	0
2021.09.21	08:00:00	1.17318	1.17487	1.17184	1.17397	34157	0	0
2021.09.21	16:00:00	1.17397	1.17418	1.17149	1.17253	36829	0	0
2021.09.22	00:00:00	1.17236	1.17305	1.17166	1.17219	11512	0	0
2021.09.22	08:00:00	1.17219	1.17376	1.17168	1.17297	25695	0	0
2021.09.22	16:00:00	1.17296	1.17556	1.16846	1.16899	82025	0	0
2021.09.23	00:00:00	1.16880	1.17098	1.16836	1.17097	10060	0	0
2021.09.23	08:00:00	1.17097	1.17326	1.17061	1.17291	47953	0	0
2021.09.23	16:00:00	1.17291	1.17502	1.17215	1.17395	33634	0	0
2021.09.24	00:00:00	1.17385	1.17476	1.17358	1.17370	10335	0	0
2021.09.24	08:00:00	1.17370	1.17415	1.17066	1.17067	29718	0	0
2021.09.24	16:00:00	1.17066	1.17254	1.17007	1.17210	28386	0	0
2021.09.27	00:00:00	1.17166	1.17252	1.17097	1.17223	9765	0	0
2021.09.27	08:00:00	1.17223	1.17243	1.16847	1.17073	42355	0	0
2021.09.27	16:00:00	1.17074	1.17097	1.16907	1.16960	28993	0	0
2021.09.28	00:00:00	1.16958	1.16987	1.16851	1.16987	7047	0	0
2021.09.28	08:00:00	1.16987	1.17032	1.16722	1.16805	43479	0	0
2021.09.28	16:00:00	1.16805	1.17010	1.16681	1.16835	51037	0	0
2021.09.29	00:00:00	1.16829	1.16902	1.16781	1.16865	12646	0	0
2021.09.29	08:00:00	1.16865	1.16879	1.16401	1.16458	51038	0	0
2021.09.29	16:00:00	1.16458	1.16465	1.15893	1.15962	39207	0	0
2021.09.30	00:00:00	1.15948	1.16088	1.15948	1.16079	8274	0	0
2021.09.30	08:00:00	1.16079	1.16098	1.15680	1.15907	45773	0	0
2021.09.30	16:00:00	1.15906	1.15983	1.15626	1.15755	56555	0	0
2021.10.01	00:00:00	1.15778	1.15825	1.15630	1.15804	17573	0	0
2021.10.01	08:00:00	1.15803	1.16070	1.15727	1.16037	47476	0	0
2021.10.01	16:00:00	1.16037	1.16074	1.15837	1.15929	41600	0	0
2021.10.04	00:00:00	1.15945	1.16137	1.15877	1.15959	16279	0	0
2021.10.04	08:00:00	1.15959	1.16401	1.15957	1.16325	39494	0	0
2021.10.04	16:00:00	1.16325	1.16395	1.16151	1.16195	31676	0	0
2021.10.05	00:00:00	1.16173	1.16219	1.15944	1.15949	11343	0	0
2021.10.05	08:00:00	1.15949	1.16053	1.15901	1.16001	31265	0	0
2021.10.05	16:00:00	1.16001	1.16132	1.15807	1.15975	31259	0	0
2021.10.06	00:00:00	1.15973	1.16006	1.15831	1.15846	16522	0	0
2021.10.06	08:00:00	1.15846	1.15901	1.15294	1.15450	47073	0	0
2021.10.06	16:00:00	1.15450	1.15597	1.15324	1.15574	33985	0	0
2021.10.07	00:00:00	1.15560	1.15612	1.15514	1.15555	13141	0	0
2021.10.07	08:00:00	1.15555	1.15721	1.15490	1.15559	32637	0	0
2021.10.07	16:00:00	1.15559	1.15689	1.15476	1.15534	27675	0	0
2021.10.08	00:00:00	1.15508	1.15600	1.15474	1.15483	13513	0	0
2021.10.08	08:00:00	1.15483	1.15861	1.15414	1.15710	41612	0	0
2021.10.08	16:00:00	1.15710	1.15796	1.15557	1.15743	28879	0	0
2021.10.11	00:00:00	1.15690	1.15793	1.15636	1.15724	10808	0	0
2021.10.11	08:00:00	1.15724	1.15868	1.15523	1.15613	26188	0	0
2021.10.11	16:00:00	1.15613	1.15837	1.15493	1.15542	13668	0	0
2021.10.12	00:00:00	1.15528	1.15609	1.15473	1.15563	9980	0	0
2021.10.12	08:00:00	1.15563	1.15703	1.15332	1.15414	21093	0	0
2021.10.12	16:00:00	1.15417	1.15502	1.15245	1.15305	19839	0	0
2021.10.13	00:00:00	1.15263	1.15557	1.15261	1.15524	10412	0	0
2021.10.13	08:00:00	1.15524	1.15667	1.15364	1.15427	24476	0	0
2021.10.13	16:00:00	1.15428	1.15974	1.15403	1.15952	23737	0	0
2021.10.14	00:00:00	1.15921	1.16011	1.15888	1.15899	10972	0	0
2021.10.14	08:00:00	1.15898	1.16242	1.15877	1.16064	21067	0	0
2021.10.14	16:00:00	1.16064	1.16069	1.15840	1.15973	17021	0	0
2021.10.15	00:00:00	1.15947	1.16119	1.15882	1.16081	8845	0	0
2021.10.15	08:00:00	1.16081	1.16188	1.15890	1.15920	20970	0	1
2021.10.15	16:00:00	1.15920	1.16101	1.15891	1.15985	22173	0	0
2021.10.18	00:00:00	1.15981	1.16053	1.15779	1.15788	14955	0	0
2021.10.18	08:00:00	1.15787	1.16099	1.15717	1.16014	67170	0	1
2021.10.18	16:00:00	1.16014	1.16225	1.15923	1.16113	44423	0	0
2021.10.19	00:00:00	1.16112	1.16550	1.16084	1.16455	13747	0	0
2021.10.19	08:00:00	1.16456	1.16694	1.16448	1.16456	68761	0	0
2021.10.19	16:00:00	1.16456	1.16585	1.16296	1.16325	46839	0	0
2021.10.20	00:00:00	1.16316	1.16514	1.16277	1.16509	14098	0	0
2021.10.20	08:00:00	1.16509	1.16523	1.16167	1.16386	61094	0	0
2021.10.20	16:00:00	1.16386	1.16585	1.16360	1.16502	51530	0	0
2021.10.21	00:00:00	1.16498	1.16673	1.16454	1.16507	16107	0	0
2021.10.21	08:00:00	1.16509	1.16568	1.16311	1.16431	34291	0	0
2021.10.21	16:00:00	1.16431	1.16517	1.16197	1.16229	26189	0	0
2021.10.22	00:00:00	1.16217	1.16319	1.16212	1.16260	12026	0	0
2021.10.22	08:00:00	1.16260	1.16467	1.16233	1.16372	37513	0	0
2021.10.22	16:00:00	1.16372	1.16558	1.16220	1.16441	36329	0	0
2021.10.25	00:00:00	1.16394	1.16652	1.16358	1.16600	15559	0	0
2021.10.25	08:00:00	1.16600	1.16643	1.15906	1.15947	46784	0	0
2021.10.25	16:00:00	1.15947	1.16169	1.15936	1.16102	26279	0	0
2021.10.26	00:00:00	1.16085	1.16122	1.15969	1.16043	9818	0	0
2021.10.26	08:00:00	1.16043	1.16258	1.15941	1.16178	36652	0	0
2021.10.26	16:00:00	1.16179	1.16225	1.15849	1.15974	26324	0	0
2021.10.27	00:00:00	1.15943	1.16052	1.15860	1.16034	11193	0	0
2021.10.27	08:00:00	1.16033	1.16262	1.15848	1.16180	42522	0	0
2021.10.27	16:00:00	1.16180	1.16241	1.15882	1.16031	47035	0	1
2021.10.28	00:00:00	1.16024	1.16098	1.15893	1.16067	18484	0	1
2021.10.28	08:00:00	1.16067	1.16359	1.15820	1.16301	61187	0	0
2021.10.28	16:00:00	1.16301	1.16920	1.16243	1.16847	54922	0	0
2021.10.29	00:00:00	1.16789	1.16903	1.16639	1.16643	14540	0	0
2021.10.29	08:00:00	1.16643	1.16757	1.16211	1.16258	48919	0	1
2021.10.29	16:00:00	1.16257	1.16358	1.15351	1.15623	49972	0	0
2021.11.01	00:00:00	1.15617	1.15642	1.15460	1.15515	11309	0	0
2021.11.01	08:00:00	1.15515	1.15797	1.15473	1.15775	39377	0	0
2021.11.01	16:00:00	1.15775	1.16091	1.15655	1.16072	33379	0	0
2021.11.02	00:00:00	1.16019	1.16085	1.15951	1.16040	11159	0	0
2021.11.02	08:00:00	1.16040	1.16134	1.15859	1.16072	36549	0	0
2021.11.02	16:00:00	1.16072	1.16076	1.15751	1.15790	32799	0	0
2021.11.03	00:00:00	1.15760	1.15875	1.15750	1.15834	6752	0	0
2021.11.03	08:00:00	1.15834	1.15978	1.15774	1.15839	31122	0	1
2021.11.03	16:00:00	1.15836	1.16163	1.15622	1.16112	65618	0	0
2021.11.04	00:00:00	1.16090	1.16165	1.15908	1.15908	10006	0	0
2021.11.04	08:00:00	1.15908	1.15921	1.15426	1.15623	37585	0	0
2021.11.04	16:00:00	1.15623	1.15732	1.15281	1.15540	37423	0	0
2021.11.05	00:00:00	1.15514	1.15577	1.15410	1.15575	10844	0	0
2021.11.05	08:00:00	1.15575	1.15630	1.15134	1.15146	39782	0	0
2021.11.05	16:00:00	1.15146	1.15733	1.15133	1.15664	39347	0	0
2021.11.08	00:00:00	1.15613	1.15699	1.15532	1.15600	10488	0	0
2021.11.08	08:00:00	1.15600	1.15830	1.15504	1.15685	29411	0	0
2021.11.08	16:00:00	1.15685	1.15950	1.15642	1.15871	24991	0	0
2021.11.09	00:00:00	1.15834	1.16065	1.15772	1.15997	13324	0	0
2021.11.09	08:00:00	1.15996	1.16064	1.15697	1.15961	35648	0	0
2021.11.09	16:00:00	1.15960	1.16088	1.15714	1.15946	37717	0	0
2021.11.10	00:00:00	1.15912	1.15953	1.15770	1.15776	11221	0	0
2021.11.10	08:00:00	1.15776	1.15823	1.15328	1.15531	44352	0	0
2021.11.10	16:00:00	1.15531	1.15744	1.14762	1.14770	63738	0	0
2021.11.11	00:00:00	1.14765	1.14877	1.14648	1.14794	11385	0	0
2021.11.11	08:00:00	1.14794	1.14850	1.14538	1.14597	34755	0	0
2021.11.11	16:00:00	1.14597	1.14771	1.14431	1.14491	21235	0	0
2021.11.12	00:00:00	1.14450	1.14504	1.14361	1.14439	9582	0	0
2021.11.12	08:00:00	1.14439	1.14560	1.14375	1.14457	28174	0	0
2021.11.12	16:00:00	1.14457	1.14621	1.14329	1.14434	30016	0	0
2021.11.15	00:00:00	1.14440	1.14640	1.14412	1.14601	8615	0	0
2021.11.15	08:00:00	1.14602	1.14623	1.14366	1.14456	22565	0	0
2021.11.15	16:00:00	1.14456	1.14459	1.13563	1.13688	27683	0	0
2021.11.16	00:00:00	1.13683	1.13858	1.13595	1.13771	13535	0	0
2021.11.16	08:00:00	1.13771	1.13824	1.13515	1.13620	31883	0	0
2021.11.16	16:00:00	1.13620	1.13624	1.13091	1.13185	33784	0	0
2021.11.17	00:00:00	1.13206	1.13267	1.12635	1.12991	20619	0	0
2021.11.17	08:00:00	1.12991	1.13321	1.12956	1.12989	27883	0	0
2021.11.17	16:00:00	1.12991	1.13267	1.12932	1.13226	24698	0	0
2021.11.18	00:00:00	1.13203	1.13380	1.13156	1.13181	14333	0	0
2021.11.18	08:00:00	1.13181	1.13484	1.13138	1.13348	26939	0	0
2021.11.18	16:00:00	1.13347	1.13741	1.13268	1.13731	21775	0	0
2021.11.19	00:00:00	1.13716	1.13728	1.13520	1.13527	9890	0	0
2021.11.19	08:00:00	1.13527	1.13607	1.12500	1.12879	50012	0	0
2021.11.19	16:00:00	1.12879	1.13223	1.12830	1.12832	39245	0	0
2021.11.22	00:00:00	1.12820	1.12897	1.12649	1.12776	17930	0	0
2021.11.22	08:00:00	1.12776	1.12904	1.12600	1.12801	43811	0	0
2021.11.22	16:00:00	1.12801	1.12801	1.12306	1.12364	43774	0	0
2021.11.23	00:00:00	1.12361	1.12439	1.12260	1.12341	9122	0	0
2021.11.23	08:00:00	1.12341	1.12750	1.12322	1.12518	54527	0	0
2021.11.23	16:00:00	1.12518	1.12714	1.12400	1.12491	37161	0	0
2021.11.24	00:00:00	1.12464	1.12507	1.12326	1.12393	11874	0	0
2021.11.24	08:00:00	1.12393	1.12552	1.11918	1.12067	47451	0	0
2021.11.24	16:00:00	1.12066	1.12160	1.11859	1.11987	48243	0	1
2021.11.25	00:00:00	1.11969	1.12182	1.11963	1.12126	9360	0	0
2021.11.25	08:00:00	1.12126	1.12297	1.12120	1.12185	21633	0	0
2021.11.25	16:00:00	1.12185	1.12220	1.12055	1.12059	22331	0	0
2021.11.26	00:00:00	1.12059	1.12277	1.12049	1.12239	19714	0	0
2021.11.26	08:00:00	1.12239	1.12968	1.12208	1.12930	71460	0	0
2021.11.26	16:00:00	1.12931	1.13320	1.12827	1.13145	54413	0	0
2021.11.29	00:00:00	1.13064	1.13126	1.12728	1.12781	22092	0	0
2021.11.29	08:00:00	1.12781	1.12947	1.12602	1.12622	43765	0	0
2021.11.29	16:00:00	1.12621	1.12925	1.12582	1.12925	35273	0	0
2021.11.30	00:00:00	1.12858	1.13132	1.12848	1.13113	17559	0	0
2021.11.30	08:00:00	1.13113	1.13726	1.13075	1.13659	55683	0	0
2021.11.30	16:00:00	1.13659	1.13829	1.12347	1.13398	85020	0	0
2021.12.01	00:00:00	1.13343	1.13427	1.13165	1.13369	17984	0	0
2021.12.01	08:00:00	1.13370	1.13597	1.13025	1.13373	54676	0	0
2021.12.01	16:00:00	1.13373	1.13577	1.13090	1.13194	52025	0	0
2021.12.02	00:00:00	1.13189	1.13392	1.13116	1.13181	11002	0	0
2021.12.02	08:00:00	1.13181	1.13477	1.13071	1.13340	42370	0	0
2021.12.02	16:00:00	1.13340	1.13472	1.12952	1.13000	46030	0	0
2021.12.03	00:00:00	1.12997	1.13075	1.12907	1.12992	11294	0	0
2021.12.03	08:00:00	1.12992	1.13333	1.12817	1.13099	45986	0	0
2021.12.03	16:00:00	1.13099	1.13272	1.12663	1.13088	66152	0	0
2021.12.06	00:00:00	1.13038	1.13118	1.12818	1.12820	13626	0	0
2021.12.06	08:00:00	1.12820	1.13101	1.12746	1.12968	30962	0	0
2021.12.06	16:00:00	1.12968	1.13077	1.12664	1.12844	30537	0	0
2021.12.07	00:00:00	1.12820	1.12929	1.12758	1.12872	12277	0	0
2021.12.07	08:00:00	1.12871	1.12983	1.12275	1.12401	39187	0	1
2021.12.07	16:00:00	1.12401	1.12738	1.12351	1.12689	29584	0	0
2021.12.08	00:00:00	1.12664	1.12957	1.12615	1.12936	12133	0	0
2021.12.08	08:00:00	1.12936	1.13174	1.12665	1.13162	48145	0	0
2021.12.08	16:00:00	1.13162	1.13547	1.13001	1.13442	34503	0	0
2021.12.09	00:00:00	1.13419	1.13455	1.13266	1.13266	11231	0	0
2021.12.09	08:00:00	1.13267	1.13337	1.13067	1.13165	31852	0	0
2021.12.09	16:00:00	1.13165	1.13195	1.12783	1.12925	29023	0	0
2021.12.10	00:00:00	1.12899	1.13027	1.12870	1.12945	10111	0	0
2021.12.10	08:00:00	1.12945	1.13093	1.12650	1.12936	34794	0	1
2021.12.10	16:00:00	1.12936	1.13241	1.12699	1.13166	32727	0	0
2021.12.13	00:00:00	1.13099	1.13194	1.12923	1.12971	8676	0	0
2021.12.13	08:00:00	1.12971	1.12976	1.12602	1.12843	26315	0	0
2021.12.13	16:00:00	1.12843	1.13072	1.12733	1.12866	24676	0	0
2021.12.14	00:00:00	1.12827	1.12849	1.12714	1.12778	17702	0	0
2021.12.14	08:00:00	1.12778	1.13237	1.12664	1.13085	30498	0	0
2021.12.14	16:00:00	1.13085	1.13088	1.12538	1.12566	23643	0	0
2021.12.15	00:00:00	1.12559	1.12728	1.12538	1.12691	8481	0	0
2021.12.15	08:00:00	1.12691	1.12771	1.12557	1.12735	27350	0	0
2021.12.15	16:00:00	1.12734	1.12993	1.12214	1.12935	60343	0	0
2021.12.16	00:00:00	1.12869	1.12986	1.12811	1.12855	9782	0	0
2021.12.16	08:00:00	1.12855	1.13593	1.12837	1.13590	43091	0	0
2021.12.16	16:00:00	1.13589	1.13604	1.12982	1.13318	35541	0	0
2021.12.17	00:00:00	1.13265	1.13490	1.13203	1.13482	12256	0	0
2021.12.17	08:00:00	1.13482	1.13486	1.13050	1.13073	33366	0	0
2021.12.17	16:00:00	1.13072	1.13157	1.12351	1.12374	29059	0	0
2021.12.20	00:00:00	1.12359	1.12545	1.12347	1.12542	13579	0	0
2021.12.20	08:00:00	1.12542	1.12982	1.12473	1.12932	35965	0	0
2021.12.20	16:00:00	1.12932	1.13038	1.12719	1.12771	27713	0	0
2021.12.21	00:00:00	1.12774	1.12869	1.12731	1.12807	9187	0	0
2021.12.21	08:00:00	1.12806	1.13026	1.12758	1.12908	29610	0	0
2021.12.21	16:00:00	1.12908	1.12920	1.12608	1.12810	27200	0	0
2021.12.22	00:00:00	1.12861	1.12940	1.12681	1.12709	10321	0	0
2021.12.22	08:00:00	1.12709	1.13150	1.12643	1.13116	29708	0	0
2021.12.22	16:00:00	1.13116	1.13423	1.13052	1.13283	26509	0	0
2021.12.23	00:00:00	1.13220	1.13422	1.13154	1.13374	8056	0	0
2021.12.23	08:00:00	1.13374	1.13406	1.12977	1.12992	26356	0	0
2021.12.23	16:00:00	1.12992	1.13379	1.12900	1.13279	25657	0	0
2021.12.24	00:00:00	1.13224	1.13349	1.13217	1.13303	19187	0	0
2021.12.24	08:00:00	1.13303	1.13436	1.13127	1.13212	18728	0	0
2021.12.24	16:00:00	1.13212	1.13279	1.13064	1.13100	32140	0	0
2021.12.27	00:00:00	1.13181	1.13249	1.13141	1.13151	5048	0	0
2021.12.27	08:00:00	1.13151	1.13346	1.13030	1.13116	19563	0	0
2021.12.27	16:00:00	1.13116	1.13315	1.13106	1.13263	15268	0	0
2021.12.28	00:00:00	1.13220	1.13313	1.13181	1.13281	7653	0	0
2021.12.28	08:00:00	1.13280	1.13332	1.13158	1.13216	18354	0	0
2021.12.28	16:00:00	1.13216	1.13229	1.12896	1.13089	19779	0	0
2021.12.29	00:00:00	1.13078	1.13144	1.12975	1.13051	8766	0	0
2021.12.29	08:00:00	1.13051	1.13220	1.12738	1.13181	28552	0	0
2021.12.29	16:00:00	1.13181	1.13689	1.13129	1.13476	27716	0	0
2021.12.30	00:00:00	1.13442	1.13598	1.13248	1.13258	8530	0	0
2021.12.30	08:00:00	1.13258	1.13445	1.12998	1.13038	25661	0	0
2021.12.30	16:00:00	1.13038	1.13400	1.12984	1.13245	22279	0	0
2021.12.31	00:00:00	1.13208	1.13286	1.13094	1.13107	7715	0	0
2021.12.31	08:00:00	1.13108	1.13534	1.13033	1.13484	25283	0	0
2021.12.31	16:00:00	1.13484	1.13863	1.13381	1.13847	21996	0	0
2022.01.03	00:00:00	1.13618	1.13653	1.13361	1.13379	6795	0	0
2022.01.03	08:00:00	1.13378	1.13662	1.13350	1.13507	30689	0	0
2022.01.03	16:00:00	1.13507	1.13518	1.12797	1.12978	28911	0	0
2022.01.04	00:00:00	1.12937	1.13094	1.12930	1.13048	10822	0	0
2022.01.04	08:00:00	1.13048	1.13082	1.12724	1.12798	35433	0	0
2022.01.04	16:00:00	1.12799	1.13224	1.12774	1.12862	34881	0	0
2022.01.05	00:00:00	1.12840	1.12969	1.12770	1.12938	8459	0	0
2022.01.05	08:00:00	1.12938	1.13287	1.12929	1.13237	32813	0	0
2022.01.05	16:00:00	1.13237	1.13465	1.13022	1.13130	33867	0	0
2022.01.06	00:00:00	1.13110	1.13205	1.13049	1.13091	10576	0	0
2022.01.06	08:00:00	1.13091	1.13269	1.12845	1.13122	35223	0	0
2022.01.06	16:00:00	1.13122	1.13319	1.12862	1.12986	34238	0	0
2022.01.07	00:00:00	1.12959	1.13034	1.12901	1.13022	8154	0	0
2022.01.07	08:00:00	1.13022	1.13226	1.12923	1.13015	33080	0	0
2022.01.07	16:00:00	1.13015	1.13648	1.12987	1.13594	30708	0	0
2022.01.10	00:00:00	1.13554	1.13603	1.13320	1.13348	9501	0	0
2022.01.10	08:00:00	1.13348	1.13445	1.12949	1.12970	37317	0	0
2022.01.10	16:00:00	1.12970	1.13347	1.12850	1.13296	36028	0	0
2022.01.11	00:00:00	1.13240	1.13443	1.13230	1.13389	9854	0	0
2022.01.11	08:00:00	1.13389	1.13519	1.13231	1.13258	34124	0	0
2022.01.11	16:00:00	1.13258	1.13754	1.13128	1.13691	28188	0	0
2022.01.12	00:00:00	1.13654	1.13779	1.13643	1.13733	9315	0	0
2022.01.12	08:00:00	1.13733	1.14154	1.13546	1.14098	38838	0	0
2022.01.12	16:00:00	1.14098	1.14528	1.13945	1.14403	51338	0	0
2022.01.13	00:00:00	1.14403	1.14483	1.14358	1.14411	9964	0	0
2022.01.13	08:00:00	1.14411	1.14783	1.14385	1.14719	50792	0	0
2022.01.13	16:00:00	1.14720	1.14817	1.14470	1.14548	46296	0	0
2022.01.14	00:00:00	1.14550	1.14828	1.14513	1.14788	13905	0	0
2022.01.14	08:00:00	1.14788	1.14806	1.14332	1.14382	54410	0	0
2022.01.14	16:00:00	1.14382	1.14500	1.13984	1.14163	51897	0	0
2022.01.17	00:00:00	1.14124	1.14226	1.14002	1.14190	9827	0	0
2022.01.17	08:00:00	1.14190	1.14345	1.13918	1.14015	36476	0	0
2022.01.17	16:00:00	1.14015	1.14159	1.13954	1.14053	22692	0	0
2022.01.18	00:00:00	1.14070	1.14216	1.13852	1.13970	16964	0	0
2022.01.18	08:00:00	1.13970	1.14059	1.13628	1.13781	71416	0	0
2022.01.18	16:00:00	1.13782	1.13787	1.13146	1.13277	56639	0	0
2022.01.19	00:00:00	1.13236	1.13337	1.13189	1.13300	14843	0	0
2022.01.19	08:00:00	1.13300	1.13507	1.13271	1.13438	56407	0	0
2022.01.19	16:00:00	1.13439	1.13571	1.13359	1.13435	49233	0	0
2022.01.20	00:00:00	1.13421	1.13654	1.13403	1.13497	13469	0	0
2022.01.20	08:00:00	1.13497	1.13690	1.13312	1.13516	56412	0	0
2022.01.20	16:00:00	1.13516	1.13576	1.13031	1.13100	51814	0	0
2022.01.21	00:00:00	1.13104	1.13351	1.13009	1.13254	15810	0	0
2022.01.21	08:00:00	1.13254	1.13518	1.13226	1.13500	50491	0	0
2022.01.21	16:00:00	1.13500	1.13599	1.13371	1.13421	52770	0	0
2022.01.24	00:00:00	1.13394	1.13451	1.13168	1.13178	11899	0	0
2022.01.24	08:00:00	1.13179	1.13364	1.12946	1.12956	69650	0	0
2022.01.24	16:00:00	1.12956	1.13352	1.12903	1.13254	71811	0	0
2022.01.25	00:00:00	1.13211	1.13286	1.13081	1.13099	13328	0	0
2022.01.25	08:00:00	1.13099	1.13158	1.12663	1.12755	63848	0	0
2022.01.25	16:00:00	1.12755	1.13070	1.12632	1.13027	54818	0	0
2022.01.26	00:00:00	1.12993	1.13107	1.12983	1.13045	9938	0	0
2022.01.26	08:00:00	1.13045	1.13052	1.12716	1.12824	47574	0	0
2022.01.26	16:00:00	1.12824	1.13007	1.12355	1.12423	101571	0	0
2022.01.27	00:00:00	1.12408	1.12434	1.12155	1.12200	18123	0	0
2022.01.27	08:00:00	1.12200	1.12216	1.11347	1.11493	82758	0	0
2022.01.27	16:00:00	1.11493	1.11622	1.11313	1.11437	66712	0	0
2022.01.28	00:00:00	1.11452	1.11558	1.11380	1.11542	14062	0	0
2022.01.28	08:00:00	1.11542	1.11688	1.11214	1.11686	78492	0	0
2022.01.28	16:00:00	1.11687	1.11736	1.11382	1.11476	65339	0	0
2022.01.31	00:00:00	1.11449	1.11659	1.11380	1.11649	14072	0	0
2022.01.31	08:00:00	1.11649	1.11939	1.11463	1.11931	63688	0	1
2022.01.31	16:00:00	1.11931	1.12478	1.11833	1.12334	69093	0	0
2022.02.01	00:00:00	1.12322	1.12452	1.12208	1.12403	13935	0	0
2022.02.01	08:00:00	1.12403	1.12789	1.12341	1.12658	66410	0	0
2022.02.01	16:00:00	1.12658	1.12744	1.12343	1.12730	62688	0	0
2022.02.02	00:00:00	1.12692	1.12779	1.12682	1.12732	7473	0	0
2022.02.02	08:00:00	1.12732	1.13300	1.12665	1.13113	56808	0	0
2022.02.02	16:00:00	1.13113	1.13211	1.12924	1.13054	47179	0	0
2022.02.03	00:00:00	1.13041	1.13083	1.12932	1.13008	11165	0	0
2022.02.03	08:00:00	1.13007	1.13650	1.12669	1.13650	81622	0	1
2022.02.03	16:00:00	1.13656	1.14514	1.13616	1.14392	102647	0	0
2022.02.04	00:00:00	1.14331	1.14718	1.14319	1.14601	13393	0	0
2022.02.04	08:00:00	1.14600	1.14837	1.14217	1.14362	92854	0	0
2022.02.04	16:00:00	1.14362	1.14642	1.14116	1.14520	71630	0	0
2022.02.07	00:00:00	1.14577	1.14611	1.14247	1.14308	16125	0	0
2022.02.07	08:00:00	1.14308	1.14589	1.14151	1.14398	61178	0	0
2022.02.07	16:00:00	1.14398	1.14511	1.14171	1.14394	22533	0	0
2022.02.08	00:00:00	1.14371	1.14488	1.14152	1.14168	14342	0	0
2022.02.08	08:00:00	1.14168	1.14336	1.13963	1.14092	27659	0	0
2022.02.08	16:00:00	1.14092	1.14239	1.14016	1.14171	17746	0	0
2022.02.09	00:00:00	1.14140	1.14326	1.14121	1.14223	10470	0	0
2022.02.09	08:00:00	1.14224	1.14460	1.14025	1.14360	21361	0	0
2022.02.09	16:00:00	1.14359	1.14478	1.14201	1.14233	18516	0	0
2022.02.10	00:00:00	1.14208	1.14315	1.14131	1.14262	9018	0	0
